starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 11 16:51:00 2018	1523461860	35	20	55	19
Wed Apr 11 16:51:01 2018	1523461861	29	26	55	25
Wed Apr 11 16:51:21 2018	1523461881	32	23	55	22
Wed Apr 11 16:51:12 2018	1523461872	40	15	55	15
Wed Apr 11 16:51:21 2018	1523461881	32	23	55	22
Wed Apr 11 16:51:01 2018	1523461861	24	31	55	30
Wed Apr 11 16:50:59 2018	1523461859	17	38	55	37
Wed Apr 11 16:51:21 2018	1523461881	20	35	55	35
Wed Apr 11 16:50:53 2018	1523461853	16	39	55	38
Wed Apr 11 16:51:06 2018	1523461866	36	19	55	18
Wed Apr 11 16:51:11 2018	1523461871	19	36	55	35
Wed Apr 11 16:51:01 2018	1523461861	38	17	55	17
Wed Apr 11 16:51:06 2018	1523461866	37	18	55	18
Wed Apr 11 16:51:06 2018	1523461866	20	36	55	35
Wed Apr 11 16:51:12 2018	1523461872	18	37	55	37
Wed Apr 11 16:50:55 2018	1523461855	36	19	55	19
Wed Apr 11 16:51:13 2018	1523461873	17	38	55	38
Wed Apr 11 16:50:51 2018	1523461851	29	26	55	26
Wed Apr 11 16:50:59 2018	1523461859	17	38	55	38
Wed Apr 11 16:51:04 2018	1523461864	18	37	55	37
Wed Apr 11 16:51:13 2018	1523461873	17	38	55	38
Wed Apr 11 16:51:04 2018	1523461864	32	23	55	22
Wed Apr 11 16:51:21 2018	1523461881	20	35	55	35
Wed Apr 11 16:51:01 2018	1523461861	29	26	55	25
Wed Apr 11 16:51:20 2018	1523461880	30	25	55	25
Wed Apr 11 16:51:02 2018	1523461862	26	29	55	29
Wed Apr 11 16:51:10 2018	1523461870	14	41	55	41
Wed Apr 11 16:51:02 2018	1523461862	26	29	55	29
Wed Apr 11 16:51:13 2018	1523461873	17	38	55	38
Wed Apr 11 16:51:00 2018	1523461860	18	37	55	37
Wed Apr 11 16:51:06 2018	1523461866	26	29	55	28
Wed Apr 11 16:51:04 2018	1523461864	19	36	55	36
Wed Apr 11 16:50:59 2018	1523461859	17	38	55	38
Wed Apr 11 16:51:04 2018	1523461864	20	35	55	34
Wed Apr 11 16:51:05 2018	1523461865	15	40	55	40
Wed Apr 11 16:50:55 2018	1523461855	17	38	55	37
Wed Apr 11 16:51:05 2018	1523461865	15	40	55	40
Wed Apr 11 16:51:00 2018	1523461860	12	43	55	42
Wed Apr 11 16:51:01 2018	1523461861	41	14	55	13
Wed Apr 11 16:51:08 2018	1523461868	19	36	55	34
Wed Apr 11 16:50:59 2018	1523461859	37	18	55	17
Wed Apr 11 16:51:22 2018	1523461882	26	30	55	29
Wed Apr 11 16:51:21 2018	1523461881	23	32	55	32
Wed Apr 11 16:50:55 2018	1523461855	30	26	55	25
Wed Apr 11 16:51:00 2018	1523461860	23	32	55	31
Wed Apr 11 16:51:00 2018	1523461860	18	37	55	37
Wed Apr 11 16:51:05 2018	1523461865	15	40	55	39
Wed Apr 11 16:51:20 2018	1523461880	33	23	55	22
Wed Apr 11 16:51:20 2018	1523461880	33	23	55	22
Wed Apr 11 16:51:00 2018	1523461860	20	35	55	35
Wed Apr 11 16:51:21 2018	1523461881	23	32	55	32
Wed Apr 11 16:51:00 2018	1523461860	19	36	55	36
Wed Apr 11 16:50:52 2018	1523461852	17	38	55	38
Wed Apr 11 16:51:12 2018	1523461872	21	34	55	33
Wed Apr 11 16:50:53 2018	1523461853	23	32	55	29
Wed Apr 11 16:50:54 2018	1523461854	29	26	55	25
Wed Apr 11 16:50:51 2018	1523461851	31	25	55	25
Wed Apr 11 16:51:22 2018	1523461882	24	31	55	30
Wed Apr 11 16:51:01 2018	1523461861	17	39	55	39
Wed Apr 11 16:51:22 2018	1523461882	26	30	55	29
Wed Apr 11 16:50:53 2018	1523461853	23	32	55	32
Wed Apr 11 16:50:55 2018	1523461855	36	20	55	19
Wed Apr 11 16:51:22 2018	1523461882	26	30	55	30
Wed Apr 11 16:50:51 2018	1523461851	28	27	55	27
Wed Apr 11 16:51:20 2018	1523461880	35	20	55	20
Wed Apr 11 16:50:53 2018	1523461853	33	23	55	22
Wed Apr 11 16:51:11 2018	1523461871	24	32	55	31
Wed Apr 11 16:51:20 2018	1523461880	35	20	55	20
Wed Apr 11 16:51:20 2018	1523461880	17	39	55	38
Wed Apr 11 16:50:59 2018	1523461859	28	28	55	27
Wed Apr 11 16:50:52 2018	1523461852	26	29	55	28
Wed Apr 11 16:51:11 2018	1523461871	23	32	55	32
Wed Apr 11 16:51:06 2018	1523461866	35	20	55	20
Wed Apr 11 16:50:51 2018	1523461851	28	27	55	27
Wed Apr 11 16:51:21 2018	1523461881	25	31	55	30
Wed Apr 11 16:51:12 2018	1523461872	12	44	55	32
Wed Apr 11 16:51:13 2018	1523461873	16	39	55	39
Wed Apr 11 16:51:08 2018	1523461868	25	30	55	30
Wed Apr 11 16:51:02 2018	1523461862	27	28	55	28
Wed Apr 11 16:50:55 2018	1523461855	30	26	55	25
Wed Apr 11 16:50:59 2018	1523461859	31	25	55	24
Wed Apr 11 16:51:12 2018	1523461872	20	35	55	35
Wed Apr 11 16:50:55 2018	1523461855	29	26	55	25
Wed Apr 11 16:50:53 2018	1523461853	27	28	56	28
Wed Apr 11 16:51:11 2018	1523461871	24	31	56	31
Wed Apr 11 16:51:08 2018	1523461868	27	28	56	28
Wed Apr 11 16:51:05 2018	1523461865	32	23	56	23
Wed Apr 11 16:51:08 2018	1523461868	24	31	56	31
Wed Apr 11 16:50:53 2018	1523461853	27	28	56	28
Wed Apr 11 16:50:55 2018	1523461855	30	26	56	25
Wed Apr 11 16:51:19 2018	1523461879	23	32	56	32
Wed Apr 11 16:51:04 2018	1523461864	21	35	56	34
Wed Apr 11 16:51:13 2018	1523461873	38	18	56	17
Wed Apr 11 16:51:04 2018	1523461864	25	30	56	30
Wed Apr 11 16:51:05 2018	1523461865	35	20	56	20
Wed Apr 11 16:51:07 2018	1523461867	16	40	56	40
Wed Apr 11 16:51:12 2018	1523461872	20	35	56	35
Wed Apr 11 16:51:11 2018	1523461871	38	18	56	17
Wed Apr 11 16:51:02 2018	1523461862	33	22	56	22
Wed Apr 11 16:51:22 2018	1523461882	24	32	56	31
Wed Apr 11 16:51:02 2018	1523461862	21	34	56	34
Wed Apr 11 16:51:02 2018	1523461862	22	34	56	34
Wed Apr 11 16:51:05 2018	1523461865	32	24	56	23
Wed Apr 11 16:51:05 2018	1523461865	28	28	56	28
Wed Apr 11 16:51:05 2018	1523461865	28	28	56	28
Wed Apr 11 16:50:56 2018	1523461856	26	29	56	29
Wed Apr 11 16:51:05 2018	1523461865	28	28	56	28
Wed Apr 11 16:51:04 2018	1523461864	25	31	56	30
Wed Apr 11 16:51:20 2018	1523461880	16	39	56	39
Wed Apr 11 16:50:51 2018	1523461851	28	28	56	27
Wed Apr 11 16:50:53 2018	1523461853	33	23	56	23
Wed Apr 11 16:51:02 2018	1523461862	22	34	56	34
Wed Apr 11 16:51:19 2018	1523461879	23	32	56	32
Wed Apr 11 16:50:56 2018	1523461856	27	29	56	29
Wed Apr 11 16:51:02 2018	1523461862	25	30	56	30
Wed Apr 11 16:51:02 2018	1523461862	28	28	56	27
Wed Apr 11 16:51:09 2018	1523461869	19	37	56	37
Wed Apr 11 16:51:22 2018	1523461882	29	26	56	25
Wed Apr 11 16:51:04 2018	1523461864	19	37	56	36
Wed Apr 11 16:51:20 2018	1523461880	18	38	56	38
Wed Apr 11 16:50:54 2018	1523461854	23	33	56	32
Wed Apr 11 16:51:02 2018	1523461862	25	30	56	30
Wed Apr 11 16:51:22 2018	1523461882	26	29	56	29
Wed Apr 11 16:51:02 2018	1523461862	34	22	56	22
Wed Apr 11 16:50:53 2018	1523461853	26	30	56	29
Wed Apr 11 16:51:07 2018	1523461867	18	37	56	37
Wed Apr 11 16:51:05 2018	1523461865	15	40	56	40
Wed Apr 11 16:50:59 2018	1523461859	29	27	56	27
Wed Apr 11 16:50:56 2018	1523461856	27	29	56	25
Wed Apr 11 16:51:08 2018	1523461868	21	35	56	34
Wed Apr 11 16:51:20 2018	1523461880	29	27	56	27
Wed Apr 11 16:51:04 2018	1523461864	21	34	56	34
Wed Apr 11 16:51:04 2018	1523461864	24	31	56	31
Wed Apr 11 16:51:11 2018	1523461871	18	37	56	36
Wed Apr 11 16:51:05 2018	1523461865	15	41	56	40
Wed Apr 11 16:51:11 2018	1523461871	24	32	56	31
Wed Apr 11 16:51:11 2018	1523461871	38	18	56	18
Wed Apr 11 16:51:09 2018	1523461869	28	28	56	27
Wed Apr 11 16:51:05 2018	1523461865	28	28	56	28
Wed Apr 11 16:51:11 2018	1523461871	23	33	56	33
Wed Apr 11 16:51:05 2018	1523461865	16	40	56	40
Wed Apr 11 16:51:01 2018	1523461861	24	32	56	31
Wed Apr 11 16:51:06 2018	1523461866	26	30	56	30
Wed Apr 11 16:51:06 2018	1523461866	28	28	56	27
Wed Apr 11 16:51:06 2018	1523461866	28	28	56	27
Wed Apr 11 16:50:53 2018	1523461853	10	45	56	45
Wed Apr 11 16:51:01 2018	1523461861	28	28	56	27
Wed Apr 11 16:51:02 2018	1523461862	22	34	56	34
Wed Apr 11 16:51:21 2018	1523461881	27	29	56	29
Wed Apr 11 16:50:51 2018	1523461851	29	27	56	27
Wed Apr 11 16:51:05 2018	1523461865	28	28	56	28
Wed Apr 11 16:51:01 2018	1523461861	28	28	56	28
Wed Apr 11 16:51:08 2018	1523461868	22	34	56	33
Wed Apr 11 16:51:20 2018	1523461880	29	27	56	27
Wed Apr 11 16:50:56 2018	1523461856	27	29	56	29
Wed Apr 11 16:51:02 2018	1523461862	34	22	56	22
Wed Apr 11 16:51:13 2018	1523461873	38	18	56	17
Wed Apr 11 16:50:51 2018	1523461851	37	19	56	17
Wed Apr 11 16:51:20 2018	1523461880	17	39	56	38
Wed Apr 11 16:50:56 2018	1523461856	20	36	56	36
Wed Apr 11 16:51:01 2018	1523461861	28	28	56	28
Wed Apr 11 16:51:02 2018	1523461862	28	28	56	27
Wed Apr 11 16:51:01 2018	1523461861	27	29	56	29
Wed Apr 11 16:50:55 2018	1523461855	25	31	56	31
Wed Apr 11 16:51:01 2018	1523461861	28	28	56	27
Wed Apr 11 16:51:06 2018	1523461866	28	28	56	28
Wed Apr 11 16:50:55 2018	1523461855	21	35	56	34
Wed Apr 11 16:51:05 2018	1523461865	32	24	56	24
Wed Apr 11 16:51:00 2018	1523461860	23	33	56	33
Wed Apr 11 16:51:08 2018	1523461868	19	37	56	37
Wed Apr 11 16:51:08 2018	1523461868	19	37	56	37
Wed Apr 11 16:51:08 2018	1523461868	34	22	56	22
Wed Apr 11 16:51:20 2018	1523461880	23	33	56	33
Wed Apr 11 16:51:05 2018	1523461865	40	16	56	16
Wed Apr 11 16:51:02 2018	1523461862	27	29	56	28
Wed Apr 11 16:51:01 2018	1523461861	29	27	56	26
Wed Apr 11 16:51:11 2018	1523461871	38	18	56	18
Wed Apr 11 16:50:52 2018	1523461852	38	19	56	18
Wed Apr 11 16:51:11 2018	1523461871	38	18	56	17
Wed Apr 11 16:51:05 2018	1523461865	29	28	56	27
Wed Apr 11 16:51:08 2018	1523461868	36	20	56	20
Wed Apr 11 16:50:53 2018	1523461853	11	45	56	45
Wed Apr 11 16:51:00 2018	1523461860	39	17	56	17
Wed Apr 11 16:51:20 2018	1523461880	35	21	56	21
Wed Apr 11 16:51:20 2018	1523461880	29	27	56	27
Wed Apr 11 16:50:51 2018	1523461851	29	27	56	26
Wed Apr 11 16:50:54 2018	1523461854	32	24	56	24
Wed Apr 11 16:51:04 2018	1523461864	33	23	56	23
Wed Apr 11 16:51:08 2018	1523461868	19	37	56	37
Wed Apr 11 16:51:08 2018	1523461868	19	37	56	37
Wed Apr 11 16:51:21 2018	1523461881	28	29	56	29
Wed Apr 11 16:50:54 2018	1523461854	23	33	56	32
Wed Apr 11 16:50:55 2018	1523461855	23	33	56	33
Wed Apr 11 16:50:55 2018	1523461855	23	34	56	33
Wed Apr 11 16:50:51 2018	1523461851	29	28	56	27
Wed Apr 11 16:51:08 2018	1523461868	21	36	56	34
Wed Apr 11 16:51:03 2018	1523461863	37	19	56	19
Wed Apr 11 16:51:04 2018	1523461864	29	27	56	27
Wed Apr 11 16:51:19 2018	1523461879	24	33	56	32
Wed Apr 11 16:50:51 2018	1523461851	29	27	56	26
Wed Apr 11 16:51:20 2018	1523461880	35	21	56	21
Wed Apr 11 16:51:06 2018	1523461866	28	28	56	27
Wed Apr 11 16:50:52 2018	1523461852	22	34	56	34
Wed Apr 11 16:51:03 2018	1523461863	18	38	56	38
Wed Apr 11 16:50:53 2018	1523461853	37	19	56	19
Wed Apr 11 16:51:02 2018	1523461862	34	23	56	22
Wed Apr 11 16:51:03 2018	1523461863	20	37	56	36
Wed Apr 11 16:51:02 2018	1523461862	21	36	56	36
Wed Apr 11 16:51:08 2018	1523461868	28	28	56	27
Wed Apr 11 16:51:03 2018	1523461863	29	27	56	27
Wed Apr 11 16:51:04 2018	1523461864	26	31	56	30
Wed Apr 11 16:51:04 2018	1523461864	26	31	56	30
Wed Apr 11 16:51:04 2018	1523461864	30	26	56	26
Wed Apr 11 16:51:03 2018	1523461863	20	36	56	35
Wed Apr 11 16:50:54 2018	1523461854	23	34	56	33
Wed Apr 11 16:51:01 2018	1523461861	27	29	56	29
Wed Apr 11 16:51:01 2018	1523461861	27	29	56	28
Wed Apr 11 16:51:20 2018	1523461880	21	36	56	35
Wed Apr 11 16:51:05 2018	1523461865	29	28	56	27
Wed Apr 11 16:51:04 2018	1523461864	37	19	56	19
Wed Apr 11 16:51:04 2018	1523461864	30	26	56	26
Wed Apr 11 16:51:02 2018	1523461862	29	28	56	27
Wed Apr 11 16:50:53 2018	1523461853	23	33	56	33
Wed Apr 11 16:51:13 2018	1523461873	37	20	57	20
Wed Apr 11 16:51:00 2018	1523461860	30	26	57	26
Wed Apr 11 16:51:02 2018	1523461862	28	28	57	28
Wed Apr 11 16:50:51 2018	1523461851	29	28	57	27
Wed Apr 11 16:51:04 2018	1523461864	19	37	57	37
Wed Apr 11 16:51:12 2018	1523461872	15	41	57	41
Wed Apr 11 16:51:08 2018	1523461868	27	30	57	30
Wed Apr 11 16:50:52 2018	1523461852	38	18	57	18
Wed Apr 11 16:51:08 2018	1523461868	20	36	57	36
Wed Apr 11 16:51:04 2018	1523461864	26	31	57	30
Wed Apr 11 16:50:59 2018	1523461859	29	27	57	27
Wed Apr 11 16:51:02 2018	1523461862	27	29	57	29
Wed Apr 11 16:51:20 2018	1523461880	28	28	57	28
Wed Apr 11 16:50:55 2018	1523461855	39	17	57	16
Wed Apr 11 16:51:02 2018	1523461862	20	36	57	36
Wed Apr 11 16:51:06 2018	1523461866	28	29	57	28
Wed Apr 11 16:51:04 2018	1523461864	37	20	57	19
Wed Apr 11 16:51:02 2018	1523461862	33	23	57	23
Wed Apr 11 16:51:01 2018	1523461861	28	29	57	29
Wed Apr 11 16:51:01 2018	1523461861	27	30	57	30
Wed Apr 11 16:51:08 2018	1523461868	29	28	57	27
Wed Apr 11 16:51:19 2018	1523461879	31	25	57	25
Wed Apr 11 16:51:04 2018	1523461864	20	37	57	36
Wed Apr 11 16:51:20 2018	1523461880	24	33	57	32
Wed Apr 11 16:50:59 2018	1523461859	38	19	57	19
Wed Apr 11 16:51:00 2018	1523461860	34	22	57	20
Wed Apr 11 16:51:01 2018	1523461861	40	17	57	17
Wed Apr 11 16:50:51 2018	1523461851	24	33	57	33
Wed Apr 11 16:50:54 2018	1523461854	23	34	57	33
Wed Apr 11 16:51:20 2018	1523461880	18	39	57	38
Wed Apr 11 16:51:02 2018	1523461862	28	29	57	28
Wed Apr 11 16:51:10 2018	1523461870	14	43	57	42
Wed Apr 11 16:51:09 2018	1523461869	19	38	57	38
Wed Apr 11 16:50:59 2018	1523461859	29	28	57	27
Wed Apr 11 16:51:00 2018	1523461860	42	15	57	15
Wed Apr 11 16:51:00 2018	1523461860	39	18	57	17
Wed Apr 11 16:50:54 2018	1523461854	23	34	57	33
Wed Apr 11 16:51:00 2018	1523461860	42	15	57	15
Wed Apr 11 16:51:21 2018	1523461881	25	32	57	31
Wed Apr 11 16:50:54 2018	1523461854	23	34	57	34
Wed Apr 11 16:50:54 2018	1523461854	23	34	57	34
Wed Apr 11 16:50:59 2018	1523461859	29	27	57	27
Wed Apr 11 16:51:00 2018	1523461860	21	36	57	36
Wed Apr 11 16:51:06 2018	1523461866	20	37	57	36
Wed Apr 11 16:51:00 2018	1523461860	36	21	57	21
Wed Apr 11 16:51:01 2018	1523461861	25	32	57	32
Wed Apr 11 16:51:04 2018	1523461864	30	27	57	26
Wed Apr 11 16:51:02 2018	1523461862	28	29	57	28
Wed Apr 11 16:51:01 2018	1523461861	25	32	57	31
Wed Apr 11 16:51:20 2018	1523461880	28	29	57	28
Wed Apr 11 16:51:08 2018	1523461868	27	30	57	30
Wed Apr 11 16:51:01 2018	1523461861	25	32	57	32
Wed Apr 11 16:51:01 2018	1523461861	28	29	57	29
Wed Apr 11 16:51:01 2018	1523461861	25	32	57	32
Wed Apr 11 16:51:05 2018	1523461865	29	28	57	28
Wed Apr 11 16:50:52 2018	1523461852	39	18	57	18
Wed Apr 11 16:51:04 2018	1523461864	31	26	57	26
Wed Apr 11 16:51:13 2018	1523461873	28	28	57	28
Wed Apr 11 16:50:55 2018	1523461855	44	13	57	13
Wed Apr 11 16:50:59 2018	1523461859	29	28	57	27
Wed Apr 11 16:51:00 2018	1523461860	36	21	57	20
Wed Apr 11 16:50:59 2018	1523461859	32	25	57	25
Wed Apr 11 16:51:04 2018	1523461864	37	20	57	20
Wed Apr 11 16:51:12 2018	1523461872	26	31	57	31
Wed Apr 11 16:51:05 2018	1523461865	33	24	57	24
Wed Apr 11 16:51:02 2018	1523461862	29	28	57	28
Wed Apr 11 16:51:07 2018	1523461867	16	41	57	41
Wed Apr 11 16:50:59 2018	1523461859	30	27	57	27
Wed Apr 11 16:51:01 2018	1523461861	40	17	57	17
Wed Apr 11 16:50:55 2018	1523461855	30	27	57	26
Wed Apr 11 16:51:01 2018	1523461861	27	30	57	30
Wed Apr 11 16:50:54 2018	1523461854	31	26	57	26
Wed Apr 11 16:51:12 2018	1523461872	15	42	57	41
Wed Apr 11 16:51:20 2018	1523461880	25	32	57	32
Wed Apr 11 16:51:04 2018	1523461864	26	31	57	31
Wed Apr 11 16:51:09 2018	1523461869	19	38	57	38
Wed Apr 11 16:51:03 2018	1523461863	38	19	57	19
Wed Apr 11 16:51:05 2018	1523461865	24	33	57	33
Wed Apr 11 16:51:20 2018	1523461880	24	33	57	32
Wed Apr 11 16:51:00 2018	1523461860	39	18	57	17
Wed Apr 11 16:50:51 2018	1523461851	24	33	57	32
Wed Apr 11 16:51:05 2018	1523461865	29	28	57	28
Wed Apr 11 16:50:50 2018	1523461850	33	24	57	23
Wed Apr 11 16:50:51 2018	1523461851	24	33	57	32
Wed Apr 11 16:51:04 2018	1523461864	37	20	57	19
Wed Apr 11 16:50:51 2018	1523461851	21	36	57	36
Wed Apr 11 16:50:51 2018	1523461851	22	35	57	34
Wed Apr 11 16:50:54 2018	1523461854	23	34	57	34
Wed Apr 11 16:50:59 2018	1523461859	30	27	57	27
Wed Apr 11 16:50:59 2018	1523461859	30	27	57	27
Wed Apr 11 16:51:02 2018	1523461862	21	36	57	36
Wed Apr 11 16:50:54 2018	1523461854	33	24	57	24
Wed Apr 11 16:51:02 2018	1523461862	29	28	57	27
Wed Apr 11 16:51:04 2018	1523461864	30	27	57	27
Wed Apr 11 16:50:52 2018	1523461852	34	23	57	23
Wed Apr 11 16:50:52 2018	1523461852	31	27	57	26
Wed Apr 11 16:50:52 2018	1523461852	38	19	57	18
Wed Apr 11 16:50:52 2018	1523461852	25	32	57	31
Wed Apr 11 16:51:13 2018	1523461873	21	36	57	36
Wed Apr 11 16:51:00 2018	1523461860	16	41	57	41
Wed Apr 11 16:51:03 2018	1523461863	38	19	57	19
Wed Apr 11 16:51:01 2018	1523461861	25	32	57	31
Wed Apr 11 16:51:01 2018	1523461861	25	32	57	30
Wed Apr 11 16:51:04 2018	1523461864	26	31	57	31
Wed Apr 11 16:51:01 2018	1523461861	29	28	57	27
Wed Apr 11 16:50:54 2018	1523461854	32	25	57	23
Wed Apr 11 16:51:01 2018	1523461861	35	23	57	22
Wed Apr 11 16:50:51 2018	1523461851	25	33	57	32
Wed Apr 11 16:51:04 2018	1523461864	29	28	57	28
Wed Apr 11 16:51:02 2018	1523461862	22	36	57	35
Wed Apr 11 16:51:03 2018	1523461863	38	19	57	19
Wed Apr 11 16:51:13 2018	1523461873	21	37	57	36
Wed Apr 11 16:51:21 2018	1523461881	31	26	57	26
Wed Apr 11 16:51:03 2018	1523461863	22	36	57	35
Wed Apr 11 16:51:01 2018	1523461861	40	18	57	17
Wed Apr 11 16:50:52 2018	1523461852	26	31	57	30
Wed Apr 11 16:51:02 2018	1523461862	18	40	57	40
Wed Apr 11 16:51:03 2018	1523461863	22	36	57	36
Wed Apr 11 16:51:22 2018	1523461882	26	32	57	31
Wed Apr 11 16:51:00 2018	1523461860	37	20	57	19
Wed Apr 11 16:51:21 2018	1523461881	36	22	57	22
Wed Apr 11 16:51:22 2018	1523461882	25	33	57	32
Wed Apr 11 16:50:53 2018	1523461853	38	20	57	19
Wed Apr 11 16:51:05 2018	1523461865	20	37	57	36
Wed Apr 11 16:51:06 2018	1523461866	19	38	57	38
Wed Apr 11 16:50:53 2018	1523461853	33	25	57	24
Wed Apr 11 16:50:52 2018	1523461852	38	19	57	18
Wed Apr 11 16:51:21 2018	1523461881	31	26	57	26
Wed Apr 11 16:51:07 2018	1523461867	16	41	57	41
Wed Apr 11 16:51:19 2018	1523461879	31	26	57	25
Wed Apr 11 16:51:02 2018	1523461862	21	37	57	37
Wed Apr 11 16:51:14 2018	1523461874	38	19	57	19
Wed Apr 11 16:51:12 2018	1523461872	39	18	57	18
Wed Apr 11 16:51:02 2018	1523461862	21	36	57	35
Wed Apr 11 16:50:51 2018	1523461851	24	33	57	33
Wed Apr 11 16:51:06 2018	1523461866	21	37	57	37
Wed Apr 11 16:51:02 2018	1523461862	21	36	57	36
Wed Apr 11 16:51:03 2018	1523461863	15	43	57	42
Wed Apr 11 16:51:05 2018	1523461865	33	25	57	24
Wed Apr 11 16:51:22 2018	1523461882	22	36	57	36
Wed Apr 11 16:51:05 2018	1523461865	23	35	57	34
Wed Apr 11 16:51:02 2018	1523461862	22	36	57	35
Wed Apr 11 16:50:51 2018	1523461851	24	33	57	32
Wed Apr 11 16:51:02 2018	1523461862	22	36	57	35
Wed Apr 11 16:50:55 2018	1523461855	17	41	57	40
Wed Apr 11 16:50:52 2018	1523461852	12	46	58	46
Wed Apr 11 16:51:20 2018	1523461880	39	18	58	18
Wed Apr 11 16:51:01 2018	1523461861	22	35	58	35
Wed Apr 11 16:51:19 2018	1523461879	32	25	58	25
Wed Apr 11 16:51:19 2018	1523461879	32	25	58	25
Wed Apr 11 16:51:22 2018	1523461882	24	33	58	33
Wed Apr 11 16:51:00 2018	1523461860	44	14	58	14
Wed Apr 11 16:51:01 2018	1523461861	35	23	58	23
Wed Apr 11 16:50:52 2018	1523461852	26	32	58	31
Wed Apr 11 16:50:52 2018	1523461852	27	31	58	30
Wed Apr 11 16:50:52 2018	1523461852	27	31	58	30
Wed Apr 11 16:50:52 2018	1523461852	34	23	58	23
Wed Apr 11 16:50:54 2018	1523461854	19	39	58	39
Wed Apr 11 16:51:02 2018	1523461862	30	28	58	27
Wed Apr 11 16:51:07 2018	1523461867	16	42	58	41
Wed Apr 11 16:51:21 2018	1523461881	22	35	58	35
Wed Apr 11 16:51:00 2018	1523461860	43	14	58	14
Wed Apr 11 16:51:21 2018	1523461881	21	37	58	36
Wed Apr 11 16:51:22 2018	1523461882	21	36	58	36
Wed Apr 11 16:51:20 2018	1523461880	39	18	58	17
Wed Apr 11 16:51:19 2018	1523461879	30	27	58	27
Wed Apr 11 16:51:01 2018	1523461861	35	23	58	23
Wed Apr 11 16:51:00 2018	1523461860	34	24	58	23
Wed Apr 11 16:51:02 2018	1523461862	35	23	58	22
Wed Apr 11 16:51:07 2018	1523461867	16	42	58	41
Wed Apr 11 16:50:55 2018	1523461855	37	21	58	20
Wed Apr 11 16:50:59 2018	1523461859	33	24	58	24
Wed Apr 11 16:51:20 2018	1523461880	39	18	58	17
Wed Apr 11 16:51:01 2018	1523461861	38	19	58	18
Wed Apr 11 16:50:52 2018	1523461852	38	19	58	18
Wed Apr 11 16:51:01 2018	1523461861	35	23	58	23
Wed Apr 11 16:51:02 2018	1523461862	22	36	58	35
Wed Apr 11 16:50:50 2018	1523461850	24	34	58	33
Wed Apr 11 16:50:50 2018	1523461850	17	41	58	41
Wed Apr 11 16:51:04 2018	1523461864	26	31	58	31
Wed Apr 11 16:51:14 2018	1523461874	39	19	58	19
Wed Apr 11 16:50:55 2018	1523461855	31	26	58	26
Wed Apr 11 16:50:52 2018	1523461852	14	44	58	43
Wed Apr 11 16:51:01 2018	1523461861	22	35	58	35
Wed Apr 11 16:51:13 2018	1523461873	29	28	58	28
Wed Apr 11 16:51:02 2018	1523461862	28	30	58	29
Wed Apr 11 16:51:00 2018	1523461860	42	16	58	16
Wed Apr 11 16:51:22 2018	1523461882	21	37	58	36
Wed Apr 11 16:50:52 2018	1523461852	30	28	58	27
Wed Apr 11 16:51:22 2018	1523461882	22	36	58	36
Wed Apr 11 16:50:55 2018	1523461855	31	27	58	26
Wed Apr 11 16:51:00 2018	1523461860	35	23	58	23
Wed Apr 11 16:50:54 2018	1523461854	18	39	58	39
Wed Apr 11 16:50:55 2018	1523461855	24	34	58	30
Wed Apr 11 16:50:59 2018	1523461859	30	28	58	28
Wed Apr 11 16:50:56 2018	1523461856	22	35	58	35
Wed Apr 11 16:51:20 2018	1523461880	25	33	58	32
Wed Apr 11 16:51:02 2018	1523461862	26	32	58	32
Wed Apr 11 16:51:20 2018	1523461880	27	31	58	31
Wed Apr 11 16:51:00 2018	1523461860	42	16	58	16
Wed Apr 11 16:51:05 2018	1523461865	28	30	58	30
Wed Apr 11 16:51:19 2018	1523461879	32	26	58	25
Wed Apr 11 16:50:52 2018	1523461852	27	31	58	30
Wed Apr 11 16:50:51 2018	1523461851	13	44	58	44
Wed Apr 11 16:50:52 2018	1523461852	26	31	58	31
Wed Apr 11 16:51:00 2018	1523461860	33	24	58	24
Wed Apr 11 16:51:00 2018	1523461860	25	33	58	32
Wed Apr 11 16:50:51 2018	1523461851	22	36	58	36
Wed Apr 11 16:50:51 2018	1523461851	30	28	58	28
Wed Apr 11 16:51:01 2018	1523461861	22	36	58	35
Wed Apr 11 16:50:54 2018	1523461854	24	34	58	33
Wed Apr 11 16:51:20 2018	1523461880	25	33	58	33
Wed Apr 11 16:50:54 2018	1523461854	19	39	58	39
Wed Apr 11 16:51:04 2018	1523461864	30	28	58	28
Wed Apr 11 16:50:52 2018	1523461852	36	22	58	22
Wed Apr 11 16:50:50 2018	1523461850	17	41	58	41
Wed Apr 11 16:51:03 2018	1523461863	39	19	58	19
Wed Apr 11 16:51:02 2018	1523461862	28	30	58	30
Wed Apr 11 16:50:52 2018	1523461852	34	24	58	23
Wed Apr 11 16:50:54 2018	1523461854	34	24	58	23
Wed Apr 11 16:50:59 2018	1523461859	33	25	58	24
Wed Apr 11 16:51:14 2018	1523461874	38	20	58	19
Wed Apr 11 16:50:52 2018	1523461852	39	19	58	19
Wed Apr 11 16:50:54 2018	1523461854	19	39	58	39
Wed Apr 11 16:51:04 2018	1523461864	21	37	58	36
Wed Apr 11 16:51:08 2018	1523461868	20	38	58	37
Wed Apr 11 16:51:20 2018	1523461880	27	31	58	31
