starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 11 16:47:08 2018	1523461628	16	28	44	28
Wed Apr 11 16:47:09 2018	1523461629	14	31	44	30
Wed Apr 11 16:47:13 2018	1523461633	21	23	44	23
Wed Apr 11 16:47:09 2018	1523461629	14	30	44	30
Wed Apr 11 16:47:09 2018	1523461629	14	30	44	30
Wed Apr 11 16:47:07 2018	1523461627	25	20	44	19
Wed Apr 11 16:47:07 2018	1523461627	17	27	44	27
Wed Apr 11 16:47:09 2018	1523461629	14	31	44	30
Wed Apr 11 16:47:08 2018	1523461628	17	27	45	27
Wed Apr 11 16:47:13 2018	1523461633	17	27	45	27
Wed Apr 11 16:47:08 2018	1523461628	17	27	45	27
Wed Apr 11 16:47:07 2018	1523461627	24	20	45	19
Wed Apr 11 16:47:11 2018	1523461631	25	20	45	19
Wed Apr 11 16:47:09 2018	1523461629	13	31	45	31
Wed Apr 11 16:47:11 2018	1523461631	9	36	45	36
Wed Apr 11 16:47:11 2018	1523461631	23	22	45	22
Wed Apr 11 16:47:09 2018	1523461629	13	31	45	29
Wed Apr 11 16:47:13 2018	1523461633	17	27	45	25
Wed Apr 11 16:47:11 2018	1523461631	24	21	45	20
Wed Apr 11 16:47:08 2018	1523461628	21	24	45	23
Wed Apr 11 16:47:11 2018	1523461631	23	22	45	22
Wed Apr 11 16:47:12 2018	1523461632	24	21	45	20
Wed Apr 11 16:47:07 2018	1523461627	24	21	45	20
Wed Apr 11 16:47:09 2018	1523461629	14	30	45	30
Wed Apr 11 16:47:07 2018	1523461627	19	25	45	25
Wed Apr 11 16:47:07 2018	1523461627	26	19	45	19
Wed Apr 11 16:47:11 2018	1523461631	23	22	45	22
Wed Apr 11 16:47:11 2018	1523461631	21	24	45	23
Wed Apr 11 16:47:09 2018	1523461629	13	32	45	29
Wed Apr 11 16:47:09 2018	1523461629	14	31	45	29
Wed Apr 11 16:47:11 2018	1523461631	20	25	45	24
Wed Apr 11 16:47:12 2018	1523461632	20	25	45	24
Wed Apr 11 16:47:09 2018	1523461629	21	24	45	24
Wed Apr 11 16:47:09 2018	1523461629	20	25	45	24
Wed Apr 11 16:47:14 2018	1523461634	18	27	45	26
Wed Apr 11 16:47:13 2018	1523461633	28	17	45	16
Wed Apr 11 16:47:14 2018	1523461634	18	27	45	26
Wed Apr 11 16:47:11 2018	1523461631	20	25	45	24
Wed Apr 11 16:47:07 2018	1523461627	25	20	45	20
Wed Apr 11 16:47:07 2018	1523461627	25	20	45	20
Wed Apr 11 16:47:08 2018	1523461628	27	19	45	18
Wed Apr 11 16:47:07 2018	1523461627	17	28	45	27
Wed Apr 11 16:47:07 2018	1523461627	19	26	45	25
Wed Apr 11 16:47:11 2018	1523461631	26	19	45	19
Wed Apr 11 16:47:07 2018	1523461627	20	25	45	25
Wed Apr 11 16:47:10 2018	1523461630	27	18	45	18
Wed Apr 11 16:47:08 2018	1523461628	26	19	45	18
Wed Apr 11 16:47:07 2018	1523461627	24	21	45	21
Wed Apr 11 16:47:07 2018	1523461627	26	19	45	19
Wed Apr 11 16:47:08 2018	1523461628	28	18	45	18
Wed Apr 11 16:47:07 2018	1523461627	26	19	45	19
Wed Apr 11 16:47:11 2018	1523461631	26	19	45	19
Wed Apr 11 16:47:13 2018	1523461633	21	24	45	24
Wed Apr 11 16:47:09 2018	1523461629	20	26	45	25
Wed Apr 11 16:47:13 2018	1523461633	23	22	45	22
Wed Apr 11 16:47:07 2018	1523461627	17	28	45	28
Wed Apr 11 16:47:07 2018	1523461627	26	19	45	19
Wed Apr 11 16:47:07 2018	1523461627	24	21	45	21
Wed Apr 11 16:47:07 2018	1523461627	26	19	45	19
Wed Apr 11 16:47:08 2018	1523461628	21	24	45	23
Wed Apr 11 16:47:07 2018	1523461627	17	28	45	27
Wed Apr 11 16:47:09 2018	1523461629	21	25	45	24
Wed Apr 11 16:47:11 2018	1523461631	22	23	45	22
Wed Apr 11 16:47:09 2018	1523461629	21	24	46	24
Wed Apr 11 16:47:07 2018	1523461627	20	25	46	25
Wed Apr 11 16:47:07 2018	1523461627	26	19	46	19
Wed Apr 11 16:47:11 2018	1523461631	27	19	46	19
Wed Apr 11 16:47:13 2018	1523461633	25	21	46	20
Wed Apr 11 16:47:07 2018	1523461627	26	19	46	18
Wed Apr 11 16:47:07 2018	1523461627	26	20	46	20
Wed Apr 11 16:47:11 2018	1523461631	17	29	46	28
Wed Apr 11 16:47:13 2018	1523461633	18	28	46	28
Wed Apr 11 16:47:07 2018	1523461627	17	29	46	28
Wed Apr 11 16:47:10 2018	1523461630	26	20	46	19
Wed Apr 11 16:47:09 2018	1523461629	20	26	46	25
Wed Apr 11 16:47:07 2018	1523461627	17	29	46	28
Wed Apr 11 16:47:07 2018	1523461627	17	29	46	28
Wed Apr 11 16:47:12 2018	1523461632	21	24	46	24
Wed Apr 11 16:47:07 2018	1523461627	14	31	46	31
Wed Apr 11 16:47:11 2018	1523461631	21	24	46	24
Wed Apr 11 16:47:11 2018	1523461631	24	22	46	21
Wed Apr 11 16:47:07 2018	1523461627	27	19	46	19
Wed Apr 11 16:47:07 2018	1523461627	17	29	46	29
Wed Apr 11 16:47:11 2018	1523461631	17	29	46	28
Wed Apr 11 16:47:09 2018	1523461629	22	24	46	24
Wed Apr 11 16:47:07 2018	1523461627	15	31	46	31
Wed Apr 11 16:47:12 2018	1523461632	21	24	46	24
Wed Apr 11 16:47:07 2018	1523461627	17	29	46	28
Wed Apr 11 16:47:13 2018	1523461633	23	23	46	23
Wed Apr 11 16:47:10 2018	1523461630	28	17	46	17
Wed Apr 11 16:47:07 2018	1523461627	17	29	46	29
Wed Apr 11 16:47:12 2018	1523461632	21	25	46	24
Wed Apr 11 16:47:07 2018	1523461627	17	29	46	28
Wed Apr 11 16:47:07 2018	1523461627	17	29	46	28
Wed Apr 11 16:47:11 2018	1523461631	23	23	46	23
Wed Apr 11 16:47:07 2018	1523461627	17	29	46	28
Wed Apr 11 16:47:11 2018	1523461631	30	17	46	16
Wed Apr 11 16:47:07 2018	1523461627	20	26	46	26
Wed Apr 11 16:47:13 2018	1523461633	25	21	46	20
Wed Apr 11 16:47:11 2018	1523461631	19	27	46	26
Wed Apr 11 16:47:07 2018	1523461627	27	19	46	19
Wed Apr 11 16:47:12 2018	1523461632	32	14	46	13
Wed Apr 11 16:47:13 2018	1523461633	23	23	46	23
Wed Apr 11 16:47:12 2018	1523461632	22	24	46	24
Wed Apr 11 16:47:12 2018	1523461632	21	25	46	25
Wed Apr 11 16:47:08 2018	1523461628	28	18	46	18
Wed Apr 11 16:47:08 2018	1523461628	25	21	46	21
Wed Apr 11 16:47:14 2018	1523461634	18	28	46	28
Wed Apr 11 16:47:08 2018	1523461628	24	22	46	22
Wed Apr 11 16:47:14 2018	1523461634	22	25	46	24
Wed Apr 11 16:47:08 2018	1523461628	26	20	46	20
Wed Apr 11 16:47:07 2018	1523461627	18	28	46	28
Wed Apr 11 16:47:07 2018	1523461627	26	20	46	20
Wed Apr 11 16:47:11 2018	1523461631	19	27	46	27
Wed Apr 11 16:47:09 2018	1523461629	21	25	46	24
Wed Apr 11 16:47:12 2018	1523461632	14	32	46	31
Wed Apr 11 16:47:11 2018	1523461631	31	16	46	16
Wed Apr 11 16:47:07 2018	1523461627	15	31	46	31
Wed Apr 11 16:47:08 2018	1523461628	20	27	46	27
Wed Apr 11 16:47:09 2018	1523461629	20	27	46	27
Wed Apr 11 16:47:11 2018	1523461631	17	29	46	29
Wed Apr 11 16:47:07 2018	1523461627	20	27	46	27
Wed Apr 11 16:47:07 2018	1523461627	23	23	46	23
Wed Apr 11 16:47:12 2018	1523461632	33	14	46	13
Wed Apr 11 16:47:09 2018	1523461629	21	25	46	24
Wed Apr 11 16:47:07 2018	1523461627	26	20	46	20
Wed Apr 11 16:47:14 2018	1523461634	26	20	47	20
Wed Apr 11 16:47:12 2018	1523461632	27	20	47	19
Wed Apr 11 16:47:09 2018	1523461629	23	24	47	22
Wed Apr 11 16:47:09 2018	1523461629	23	24	47	22
Wed Apr 11 16:47:08 2018	1523461628	19	27	47	27
Wed Apr 11 16:47:08 2018	1523461628	31	16	47	16
Wed Apr 11 16:47:11 2018	1523461631	22	24	47	24
Wed Apr 11 16:47:09 2018	1523461629	21	25	47	24
Wed Apr 11 16:47:13 2018	1523461633	26	21	47	21
Wed Apr 11 16:47:08 2018	1523461628	28	19	47	18
Wed Apr 11 16:47:11 2018	1523461631	23	23	47	23
Wed Apr 11 16:47:08 2018	1523461628	29	18	47	18
Wed Apr 11 16:47:09 2018	1523461629	21	26	47	24
Wed Apr 11 16:47:11 2018	1523461631	18	29	47	28
Wed Apr 11 16:47:13 2018	1523461633	25	22	47	22
Wed Apr 11 16:47:11 2018	1523461631	24	23	47	22
Wed Apr 11 16:47:11 2018	1523461631	32	15	47	15
Wed Apr 11 16:47:12 2018	1523461632	33	14	47	13
Wed Apr 11 16:47:11 2018	1523461631	23	24	47	23
Wed Apr 11 16:47:09 2018	1523461629	22	25	47	24
Wed Apr 11 16:47:11 2018	1523461631	32	15	47	15
Wed Apr 11 16:47:07 2018	1523461627	17	30	47	30
Wed Apr 11 16:47:12 2018	1523461632	22	25	47	25
Wed Apr 11 16:47:14 2018	1523461634	19	28	47	28
Wed Apr 11 16:47:07 2018	1523461627	17	30	47	30
Wed Apr 11 16:47:12 2018	1523461632	21	26	47	16
Wed Apr 11 16:47:08 2018	1523461628	29	18	47	18
Wed Apr 11 16:47:13 2018	1523461633	26	21	47	13
Wed Apr 11 16:47:09 2018	1523461629	23	24	47	22
Wed Apr 11 16:47:11 2018	1523461631	26	20	47	20
Wed Apr 11 16:47:09 2018	1523461629	28	18	47	18
Wed Apr 11 16:47:14 2018	1523461634	22	25	47	24
Wed Apr 11 16:47:11 2018	1523461631	17	30	47	29
Wed Apr 11 16:47:08 2018	1523461628	25	22	47	22
Wed Apr 11 16:47:11 2018	1523461631	18	29	47	29
Wed Apr 11 16:47:13 2018	1523461633	25	22	47	21
Wed Apr 11 16:47:08 2018	1523461628	29	18	47	18
Wed Apr 11 16:47:12 2018	1523461632	33	14	47	14
Wed Apr 11 16:47:07 2018	1523461627	21	26	47	26
Wed Apr 11 16:47:07 2018	1523461627	15	32	47	32
Wed Apr 11 16:47:11 2018	1523461631	32	15	47	15
Wed Apr 11 16:47:14 2018	1523461634	22	25	47	25
Wed Apr 11 16:47:11 2018	1523461631	17	30	47	29
Wed Apr 11 16:47:09 2018	1523461629	25	22	47	22
Wed Apr 11 16:47:13 2018	1523461633	25	22	47	21
Wed Apr 11 16:47:09 2018	1523461629	22	26	47	25
Wed Apr 11 16:47:08 2018	1523461628	25	22	47	22
Wed Apr 11 16:47:07 2018	1523461627	14	33	47	32
Wed Apr 11 16:47:11 2018	1523461631	21	26	47	26
Wed Apr 11 16:47:07 2018	1523461627	29	18	47	17
Wed Apr 11 16:47:09 2018	1523461629	28	19	47	19
Wed Apr 11 16:47:11 2018	1523461631	19	29	47	27
Wed Apr 11 16:47:07 2018	1523461627	14	33	47	32
Wed Apr 11 16:47:08 2018	1523461628	25	22	47	22
Wed Apr 11 16:47:12 2018	1523461632	15	33	47	31
Wed Apr 11 16:47:11 2018	1523461631	23	24	47	24
Wed Apr 11 16:47:07 2018	1523461627	29	18	47	18
Wed Apr 11 16:47:07 2018	1523461627	18	30	47	28
Wed Apr 11 16:47:09 2018	1523461629	21	26	47	25
Wed Apr 11 16:47:08 2018	1523461628	19	28	47	28
Wed Apr 11 16:47:07 2018	1523461627	30	18	47	18
Wed Apr 11 16:47:11 2018	1523461631	18	30	47	29
Wed Apr 11 16:47:13 2018	1523461633	20	27	47	27
Wed Apr 11 16:47:13 2018	1523461633	21	26	47	26
Wed Apr 11 16:47:08 2018	1523461628	19	28	47	28
Wed Apr 11 16:47:13 2018	1523461633	26	22	47	21
Wed Apr 11 16:47:09 2018	1523461629	23	25	47	24
Wed Apr 11 16:47:07 2018	1523461627	15	32	47	32
Wed Apr 11 16:47:07 2018	1523461627	27	21	47	20
Wed Apr 11 16:47:13 2018	1523461633	21	27	47	26
Wed Apr 11 16:47:09 2018	1523461629	20	28	47	27
Wed Apr 11 16:47:09 2018	1523461629	20	28	47	27
Wed Apr 11 16:47:07 2018	1523461627	29	18	47	18
Wed Apr 11 16:47:12 2018	1523461632	15	33	47	31
Wed Apr 11 16:47:09 2018	1523461629	17	30	47	30
Wed Apr 11 16:47:13 2018	1523461633	25	23	47	22
Wed Apr 11 16:47:11 2018	1523461631	17	30	47	29
Wed Apr 11 16:47:11 2018	1523461631	17	30	48	29
Wed Apr 11 16:47:11 2018	1523461631	25	23	48	23
Wed Apr 11 16:47:13 2018	1523461633	31	17	48	16
Wed Apr 11 16:47:12 2018	1523461632	14	33	48	32
Wed Apr 11 16:47:13 2018	1523461633	26	22	48	22
Wed Apr 11 16:47:11 2018	1523461631	28	19	48	19
Wed Apr 11 16:47:07 2018	1523461627	17	31	48	30
Wed Apr 11 16:47:13 2018	1523461633	31	17	48	16
Wed Apr 11 16:47:08 2018	1523461628	20	27	48	27
Wed Apr 11 16:47:13 2018	1523461633	26	21	48	20
Wed Apr 11 16:47:08 2018	1523461628	31	16	48	16
Wed Apr 11 16:47:07 2018	1523461627	30	18	48	18
Wed Apr 11 16:47:09 2018	1523461629	30	18	48	17
Wed Apr 11 16:47:12 2018	1523461632	14	33	48	32
Wed Apr 11 16:47:13 2018	1523461633	32	16	48	14
Wed Apr 11 16:47:09 2018	1523461629	19	29	48	28
Wed Apr 11 16:47:07 2018	1523461627	22	26	48	26
Wed Apr 11 16:47:07 2018	1523461627	21	26	48	26
Wed Apr 11 16:47:13 2018	1523461633	25	22	48	22
Wed Apr 11 16:47:13 2018	1523461633	25	22	48	22
Wed Apr 11 16:47:07 2018	1523461627	21	27	48	26
Wed Apr 11 16:47:07 2018	1523461627	18	30	48	28
Wed Apr 11 16:47:09 2018	1523461629	26	22	48	22
Wed Apr 11 16:47:11 2018	1523461631	17	31	48	30
Wed Apr 11 16:47:11 2018	1523461631	24	23	48	23
Wed Apr 11 16:47:09 2018	1523461629	29	19	48	18
Wed Apr 11 16:47:13 2018	1523461633	29	19	48	19
Wed Apr 11 16:47:08 2018	1523461628	19	28	48	28
Wed Apr 11 16:47:11 2018	1523461631	17	31	48	30
Wed Apr 11 16:47:11 2018	1523461631	21	27	48	27
Wed Apr 11 16:47:13 2018	1523461633	21	27	48	27
Wed Apr 11 16:47:11 2018	1523461631	21	27	48	27
Wed Apr 11 16:47:11 2018	1523461631	29	19	48	19
Wed Apr 11 16:47:08 2018	1523461628	26	22	48	21
Wed Apr 11 16:47:07 2018	1523461627	18	29	48	28
Wed Apr 11 16:47:11 2018	1523461631	19	29	48	28
Wed Apr 11 16:47:09 2018	1523461629	25	23	48	22
Wed Apr 11 16:47:11 2018	1523461631	25	23	48	23
Wed Apr 11 16:47:11 2018	1523461631	25	23	48	22
Wed Apr 11 16:47:08 2018	1523461628	15	33	48	29
Wed Apr 11 16:47:11 2018	1523461631	23	25	48	25
Wed Apr 11 16:47:10 2018	1523461630	24	24	48	22
Wed Apr 11 16:47:11 2018	1523461631	8	40	48	39
Wed Apr 11 16:47:08 2018	1523461628	15	33	48	33
Wed Apr 11 16:47:11 2018	1523461631	20	28	48	23
Wed Apr 11 16:47:08 2018	1523461628	26	22	48	22
Wed Apr 11 16:47:08 2018	1523461628	24	24	48	24
Wed Apr 11 16:47:12 2018	1523461632	14	34	48	32
Wed Apr 11 16:47:08 2018	1523461628	26	22	48	22
Wed Apr 11 16:47:11 2018	1523461631	20	29	48	27
Wed Apr 11 16:47:13 2018	1523461633	22	26	48	26
Wed Apr 11 16:47:11 2018	1523461631	30	19	48	18
Wed Apr 11 16:47:13 2018	1523461633	26	22	48	22
Wed Apr 11 16:47:11 2018	1523461631	25	24	48	23
Wed Apr 11 16:47:08 2018	1523461628	20	28	48	28
Wed Apr 11 16:47:11 2018	1523461631	19	29	48	29
Wed Apr 11 16:47:07 2018	1523461627	16	32	48	32
Wed Apr 11 16:47:11 2018	1523461631	25	23	48	23
Wed Apr 11 16:47:08 2018	1523461628	25	23	48	22
Wed Apr 11 16:47:11 2018	1523461631	20	29	48	28
Wed Apr 11 16:47:07 2018	1523461627	28	20	48	20
Wed Apr 11 16:47:08 2018	1523461628	24	24	48	24
Wed Apr 11 16:47:08 2018	1523461628	24	25	48	25
Wed Apr 11 16:47:07 2018	1523461627	21	28	48	27
Wed Apr 11 16:47:11 2018	1523461631	20	29	48	28
Wed Apr 11 16:47:13 2018	1523461633	31	17	48	17
Wed Apr 11 16:47:14 2018	1523461634	29	20	48	20
Wed Apr 11 16:47:07 2018	1523461627	15	34	49	33
Wed Apr 11 16:47:07 2018	1523461627	19	30	49	29
Wed Apr 11 16:47:08 2018	1523461628	24	25	49	24
Wed Apr 11 16:47:13 2018	1523461633	26	22	49	22
Wed Apr 11 16:47:11 2018	1523461631	23	25	49	25
Wed Apr 11 16:47:08 2018	1523461628	23	25	49	25
Wed Apr 11 16:47:08 2018	1523461628	23	25	49	25
Wed Apr 11 16:47:13 2018	1523461633	23	26	49	25
Wed Apr 11 16:47:14 2018	1523461634	29	20	49	20
Wed Apr 11 16:47:13 2018	1523461633	24	24	49	24
Wed Apr 11 16:47:08 2018	1523461628	25	24	49	24
Wed Apr 11 16:47:08 2018	1523461628	20	29	49	29
Wed Apr 11 16:47:14 2018	1523461634	29	20	49	20
Wed Apr 11 16:47:11 2018	1523461631	28	21	49	21
Wed Apr 11 16:47:11 2018	1523461631	32	16	49	16
Wed Apr 11 16:47:11 2018	1523461631	33	16	49	15
Wed Apr 11 16:47:08 2018	1523461628	16	33	49	33
Wed Apr 11 16:47:13 2018	1523461633	24	25	49	25
Wed Apr 11 16:47:09 2018	1523461629	21	28	49	27
Wed Apr 11 16:47:13 2018	1523461633	24	25	49	24
Wed Apr 11 16:47:07 2018	1523461627	15	34	49	33
Wed Apr 11 16:47:11 2018	1523461631	18	31	49	30
Wed Apr 11 16:47:07 2018	1523461627	15	34	49	33
Wed Apr 11 16:47:11 2018	1523461631	30	19	49	18
Wed Apr 11 16:47:11 2018	1523461631	32	17	49	17
Wed Apr 11 16:47:08 2018	1523461628	25	24	49	24
Wed Apr 11 16:47:13 2018	1523461633	23	26	49	25
Wed Apr 11 16:47:07 2018	1523461627	21	28	49	27
Wed Apr 11 16:47:13 2018	1523461633	24	24	49	24
Wed Apr 11 16:47:08 2018	1523461628	26	23	49	22
Wed Apr 11 16:47:11 2018	1523461631	20	29	49	28
Wed Apr 11 16:47:13 2018	1523461633	26	23	49	22
Wed Apr 11 16:47:09 2018	1523461629	25	23	49	23
Wed Apr 11 16:47:14 2018	1523461634	29	20	49	20
Wed Apr 11 16:47:07 2018	1523461627	18	31	49	29
Wed Apr 11 16:47:10 2018	1523461630	25	24	49	23
Wed Apr 11 16:47:08 2018	1523461628	23	26	49	26
Wed Apr 11 16:47:13 2018	1523461633	25	24	49	24
Wed Apr 11 16:47:10 2018	1523461630	25	24	49	23
Wed Apr 11 16:47:10 2018	1523461630	25	24	49	23
Wed Apr 11 16:47:08 2018	1523461628	29	20	49	20
Wed Apr 11 16:47:11 2018	1523461631	33	16	49	16
Wed Apr 11 16:47:11 2018	1523461631	18	31	49	30
Wed Apr 11 16:47:11 2018	1523461631	33	16	49	16
Wed Apr 11 16:47:13 2018	1523461633	17	32	49	31
Wed Apr 11 16:47:11 2018	1523461631	33	16	49	15
Wed Apr 11 16:47:08 2018	1523461628	20	29	49	29
Wed Apr 11 16:47:11 2018	1523461631	20	29	49	29
Wed Apr 11 16:47:11 2018	1523461631	33	16	49	15
Wed Apr 11 16:47:13 2018	1523461633	26	23	49	23
Wed Apr 11 16:47:08 2018	1523461628	23	26	49	26
Wed Apr 11 16:47:07 2018	1523461627	28	21	49	21
Wed Apr 11 16:47:07 2018	1523461627	15	34	49	33
Wed Apr 11 16:47:11 2018	1523461631	20	29	49	29
Wed Apr 11 16:47:13 2018	1523461633	24	25	49	24
Wed Apr 11 16:47:09 2018	1523461629	26	23	49	23
Wed Apr 11 16:47:13 2018	1523461633	17	32	49	32
Wed Apr 11 16:47:10 2018	1523461630	22	27	49	27
Wed Apr 11 16:47:08 2018	1523461628	29	20	49	19
Wed Apr 11 16:47:11 2018	1523461631	17	32	49	32
Wed Apr 11 16:47:11 2018	1523461631	29	20	49	19
Wed Apr 11 16:47:10 2018	1523461630	22	27	49	27
Wed Apr 11 16:47:11 2018	1523461631	27	22	49	22
Wed Apr 11 16:47:13 2018	1523461633	23	27	49	26
Wed Apr 11 16:47:13 2018	1523461633	21	28	49	24
Wed Apr 11 16:47:08 2018	1523461628	21	28	49	27
Wed Apr 11 16:47:07 2018	1523461627	24	25	49	24
Wed Apr 11 16:47:11 2018	1523461631	19	30	49	30
Wed Apr 11 16:47:07 2018	1523461627	31	18	49	17
Wed Apr 11 16:47:13 2018	1523461633	23	26	49	24
Wed Apr 11 16:47:13 2018	1523461633	25	24	49	24
Wed Apr 11 16:47:08 2018	1523461628	21	28	49	27
Wed Apr 11 16:47:08 2018	1523461628	24	25	49	25
Wed Apr 11 16:47:07 2018	1523461627	18	31	49	30
Wed Apr 11 16:47:11 2018	1523461631	18	31	49	31
Wed Apr 11 16:47:11 2018	1523461631	25	24	49	24
Wed Apr 11 16:47:08 2018	1523461628	30	20	49	19
Wed Apr 11 16:47:08 2018	1523461628	37	12	49	12
Wed Apr 11 16:47:11 2018	1523461631	21	28	49	28
Wed Apr 11 16:47:08 2018	1523461628	29	20	49	20
Wed Apr 11 16:47:09 2018	1523461629	19	31	49	30
Wed Apr 11 16:47:13 2018	1523461633	23	26	49	26
Wed Apr 11 16:47:08 2018	1523461628	20	29	49	29
Wed Apr 11 16:47:13 2018	1523461633	26	23	49	23
Wed Apr 11 16:47:11 2018	1523461631	27	22	49	22
Wed Apr 11 16:47:13 2018	1523461633	20	29	49	29
Wed Apr 11 16:47:10 2018	1523461630	24	25	49	25
Wed Apr 11 16:47:07 2018	1523461627	14	36	49	35
Wed Apr 11 16:47:13 2018	1523461633	17	32	49	32
Wed Apr 11 16:47:13 2018	1523461633	17	33	49	33
Wed Apr 11 16:47:08 2018	1523461628	20	30	49	29
Wed Apr 11 16:47:11 2018	1523461631	21	29	49	29
Wed Apr 11 16:47:08 2018	1523461628	26	23	49	23
Wed Apr 11 16:47:10 2018	1523461630	19	31	49	28
Wed Apr 11 16:47:07 2018	1523461627	24	25	49	25
Wed Apr 11 16:47:11 2018	1523461631	22	27	49	27
Wed Apr 11 16:47:13 2018	1523461633	23	26	49	26
Wed Apr 11 16:47:13 2018	1523461633	24	25	49	25
Wed Apr 11 16:47:08 2018	1523461628	21	28	49	28
Wed Apr 11 16:47:08 2018	1523461628	30	20	49	19
Wed Apr 11 16:47:08 2018	1523461628	31	18	49	18
Wed Apr 11 16:47:11 2018	1523461631	21	28	49	28
Wed Apr 11 16:47:13 2018	1523461633	25	25	49	24
Wed Apr 11 16:47:13 2018	1523461633	22	27	49	27
Wed Apr 11 16:47:08 2018	1523461628	24	25	49	24
Wed Apr 11 16:47:11 2018	1523461631	21	29	49	29
Wed Apr 11 16:47:08 2018	1523461628	23	26	49	26
Wed Apr 11 16:47:11 2018	1523461631	22	28	49	28
Wed Apr 11 16:47:07 2018	1523461627	19	31	49	29
Wed Apr 11 16:47:10 2018	1523461630	26	24	49	23
Wed Apr 11 16:47:07 2018	1523461627	32	18	49	17
Wed Apr 11 16:47:11 2018	1523461631	30	19	49	19
Wed Apr 11 16:47:08 2018	1523461628	29	20	49	20
Wed Apr 11 16:47:10 2018	1523461630	25	24	50	23
Wed Apr 11 16:47:11 2018	1523461631	19	31	50	27
Wed Apr 11 16:47:08 2018	1523461628	28	21	50	21
Wed Apr 11 16:47:08 2018	1523461628	28	21	50	21
Wed Apr 11 16:47:11 2018	1523461631	19	31	50	31
Wed Apr 11 16:47:11 2018	1523461631	26	24	50	23
Wed Apr 11 16:47:10 2018	1523461630	22	27	50	27
Wed Apr 11 16:47:11 2018	1523461631	19	31	50	31
Wed Apr 11 16:47:08 2018	1523461628	31	18	50	18
Wed Apr 11 16:47:10 2018	1523461630	22	27	50	27
Wed Apr 11 16:47:13 2018	1523461633	17	33	50	33
Wed Apr 11 16:47:07 2018	1523461627	23	26	50	26
Wed Apr 11 16:47:11 2018	1523461631	33	17	50	17
Wed Apr 11 16:47:07 2018	1523461627	15	35	50	33
Wed Apr 11 16:47:07 2018	1523461627	14	36	50	35
Wed Apr 11 16:47:07 2018	1523461627	17	32	50	32
Wed Apr 11 16:47:11 2018	1523461631	20	30	50	29
Wed Apr 11 16:47:07 2018	1523461627	23	26	50	26
Wed Apr 11 16:47:10 2018	1523461630	31	19	50	18
Wed Apr 11 16:47:11 2018	1523461631	19	31	50	30
Wed Apr 11 16:47:08 2018	1523461628	21	28	50	28
Wed Apr 11 16:47:13 2018	1523461633	25	25	50	24
Wed Apr 11 16:47:07 2018	1523461627	14	35	50	35
Wed Apr 11 16:47:09 2018	1523461629	27	23	50	23
Wed Apr 11 16:47:11 2018	1523461631	16	33	50	33
Wed Apr 11 16:47:07 2018	1523461627	27	23	50	23
Wed Apr 11 16:47:11 2018	1523461631	16	34	50	33
Wed Apr 11 16:47:10 2018	1523461630	13	37	50	36
Wed Apr 11 16:47:08 2018	1523461628	31	19	50	18
Wed Apr 11 16:47:11 2018	1523461631	19	30	50	29
Wed Apr 11 16:47:08 2018	1523461628	30	20	50	19
Wed Apr 11 16:47:11 2018	1523461631	18	31	50	31
Wed Apr 11 16:47:07 2018	1523461627	13	36	50	35
Wed Apr 11 16:47:07 2018	1523461627	31	19	50	18
Wed Apr 11 16:47:09 2018	1523461629	18	32	50	32
Wed Apr 11 16:47:07 2018	1523461627	13	36	50	35
Wed Apr 11 16:47:11 2018	1523461631	27	23	50	23
Wed Apr 11 16:47:08 2018	1523461628	28	21	50	21
Wed Apr 11 16:47:11 2018	1523461631	21	29	50	29
Wed Apr 11 16:47:11 2018	1523461631	8	42	50	41
Wed Apr 11 16:47:10 2018	1523461630	13	37	50	33
Wed Apr 11 16:47:10 2018	1523461630	13	37	50	35
Wed Apr 11 16:47:11 2018	1523461631	18	32	50	31
Wed Apr 11 16:47:11 2018	1523461631	33	17	50	16
Wed Apr 11 16:47:07 2018	1523461627	14	36	50	35
Wed Apr 11 16:47:07 2018	1523461627	27	23	50	23
Wed Apr 11 16:47:13 2018	1523461633	24	26	50	26
Wed Apr 11 16:47:07 2018	1523461627	27	23	50	23
Wed Apr 11 16:47:13 2018	1523461633	18	33	50	32
Wed Apr 11 16:47:07 2018	1523461627	14	36	50	35
Wed Apr 11 16:47:09 2018	1523461629	18	32	50	32
Wed Apr 11 16:47:11 2018	1523461631	19	31	50	30
Wed Apr 11 16:47:10 2018	1523461630	13	37	50	37
Wed Apr 11 16:47:10 2018	1523461630	13	37	50	37
Wed Apr 11 16:47:11 2018	1523461631	18	32	50	32
Wed Apr 11 16:47:12 2018	1523461632	32	19	50	18
Wed Apr 11 16:47:08 2018	1523461628	34	16	50	16
Wed Apr 11 16:47:13 2018	1523461633	32	18	50	18
Wed Apr 11 16:47:08 2018	1523461628	20	30	50	30
Wed Apr 11 16:47:11 2018	1523461631	27	24	50	23
Wed Apr 11 16:47:13 2018	1523461633	21	29	50	28
Wed Apr 11 16:47:07 2018	1523461627	13	37	50	35
Wed Apr 11 16:47:08 2018	1523461628	20	30	50	30
Wed Apr 11 16:47:11 2018	1523461631	27	23	50	23
Wed Apr 11 16:47:13 2018	1523461633	22	28	50	27
Wed Apr 11 16:47:07 2018	1523461627	17	33	50	32
Wed Apr 11 16:47:08 2018	1523461628	30	21	50	19
