starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 11 16:49:19 2018	1523461759	7	5	12	4
Wed Apr 11 16:49:09 2018	1523461749	4	8	12	8
Wed Apr 11 16:49:27 2018	1523461767	5	7	12	7
Wed Apr 11 16:48:38 2018	1523461718	6	6	12	6
Wed Apr 11 16:49:30 2018	1523461770	5	7	12	7
Wed Apr 11 16:48:48 2018	1523461728	3	8	12	8
Wed Apr 11 16:49:27 2018	1523461767	7	5	12	5
Wed Apr 11 16:48:40 2018	1523461720	8	4	12	4
Wed Apr 11 16:49:21 2018	1523461761	4	8	12	7
Wed Apr 11 16:49:06 2018	1523461746	5	7	12	7
Wed Apr 11 16:48:53 2018	1523461733	5	6	12	6
Wed Apr 11 16:49:18 2018	1523461758	4	8	12	7
Wed Apr 11 16:49:25 2018	1523461765	5	7	12	7
Wed Apr 11 16:48:56 2018	1523461736	3	9	12	8
Wed Apr 11 16:49:32 2018	1523461772	4	8	12	7
Wed Apr 11 16:48:44 2018	1523461724	6	6	12	6
Wed Apr 11 16:49:02 2018	1523461742	5	7	12	7
Wed Apr 11 16:49:06 2018	1523461746	4	8	12	8
Wed Apr 11 16:48:55 2018	1523461735	5	7	12	7
Wed Apr 11 16:49:19 2018	1523461759	5	7	12	7
Wed Apr 11 16:49:30 2018	1523461770	5	7	12	7
Wed Apr 11 16:48:37 2018	1523461717	6	6	12	6
Wed Apr 11 16:48:55 2018	1523461735	5	7	12	7
Wed Apr 11 16:48:37 2018	1523461717	5	7	12	6
Wed Apr 11 16:48:39 2018	1523461719	6	6	12	6
Wed Apr 11 16:49:19 2018	1523461759	6	6	12	6
Wed Apr 11 16:49:31 2018	1523461771	6	6	12	6
Wed Apr 11 16:49:08 2018	1523461748	6	6	12	5
Wed Apr 11 16:49:18 2018	1523461758	7	5	12	5
Wed Apr 11 16:49:25 2018	1523461765	6	6	12	6
Wed Apr 11 16:48:55 2018	1523461735	5	7	12	7
Wed Apr 11 16:49:06 2018	1523461746	5	7	12	7
Wed Apr 11 16:49:26 2018	1523461766	7	5	12	5
Wed Apr 11 16:49:27 2018	1523461767	5	7	12	6
Wed Apr 11 16:48:53 2018	1523461733	3	9	12	9
Wed Apr 11 16:49:09 2018	1523461749	4	8	12	8
Wed Apr 11 16:48:48 2018	1523461728	5	7	12	7
Wed Apr 11 16:48:39 2018	1523461719	5	7	12	6
Wed Apr 11 16:49:31 2018	1523461771	5	7	12	7
Wed Apr 11 16:48:50 2018	1523461730	3	8	12	8
Wed Apr 11 16:49:27 2018	1523461767	5	7	12	6
Wed Apr 11 16:49:22 2018	1523461762	5	7	12	7
Wed Apr 11 16:48:49 2018	1523461729	5	7	12	6
Wed Apr 11 16:48:55 2018	1523461735	5	7	12	5
Wed Apr 11 16:48:59 2018	1523461739	5	7	12	7
Wed Apr 11 16:48:37 2018	1523461717	4	8	12	7
Wed Apr 11 16:48:44 2018	1523461724	4	8	12	8
Wed Apr 11 16:49:24 2018	1523461764	6	6	12	5
Wed Apr 11 16:49:23 2018	1523461763	5	7	12	7
Wed Apr 11 16:49:23 2018	1523461763	4	7	12	7
Wed Apr 11 16:49:19 2018	1523461759	5	7	12	7
Wed Apr 11 16:49:18 2018	1523461758	4	8	12	8
Wed Apr 11 16:48:38 2018	1523461718	5	7	12	5
Wed Apr 11 16:49:29 2018	1523461769	6	6	12	6
Wed Apr 11 16:48:50 2018	1523461730	5	7	12	6
Wed Apr 11 16:48:56 2018	1523461736	5	7	12	7
Wed Apr 11 16:49:10 2018	1523461750	4	8	12	8
Wed Apr 11 16:49:24 2018	1523461764	4	8	12	7
Wed Apr 11 16:48:38 2018	1523461718	5	7	12	7
Wed Apr 11 16:48:39 2018	1523461719	5	7	12	7
Wed Apr 11 16:49:21 2018	1523461761	6	6	12	6
Wed Apr 11 16:48:37 2018	1523461717	6	6	12	5
Wed Apr 11 16:49:09 2018	1523461749	6	6	12	6
Wed Apr 11 16:48:55 2018	1523461735	5	7	12	7
Wed Apr 11 16:49:11 2018	1523461751	7	5	12	5
Wed Apr 11 16:49:13 2018	1523461753	6	6	12	5
Wed Apr 11 16:49:22 2018	1523461762	4	8	12	7
Wed Apr 11 16:48:53 2018	1523461733	4	8	12	7
Wed Apr 11 16:48:39 2018	1523461719	4	8	12	8
Wed Apr 11 16:49:13 2018	1523461753	5	7	12	7
Wed Apr 11 16:48:37 2018	1523461717	5	7	12	6
Wed Apr 11 16:49:26 2018	1523461766	5	7	12	7
Wed Apr 11 16:49:29 2018	1523461769	5	7	12	6
Wed Apr 11 16:48:56 2018	1523461736	4	8	12	8
Wed Apr 11 16:49:30 2018	1523461770	6	6	12	6
Wed Apr 11 16:49:09 2018	1523461749	4	8	12	8
Wed Apr 11 16:49:09 2018	1523461749	6	6	12	6
Wed Apr 11 16:48:58 2018	1523461738	5	7	12	7
Wed Apr 11 16:49:03 2018	1523461743	4	8	12	7
Wed Apr 11 16:49:22 2018	1523461762	4	8	12	7
Wed Apr 11 16:48:45 2018	1523461725	5	7	12	6
Wed Apr 11 16:49:04 2018	1523461744	4	8	12	8
Wed Apr 11 16:49:24 2018	1523461764	6	6	12	5
Wed Apr 11 16:48:37 2018	1523461717	6	6	12	6
Wed Apr 11 16:48:53 2018	1523461733	6	6	12	6
Wed Apr 11 16:49:10 2018	1523461750	4	8	12	7
Wed Apr 11 16:49:07 2018	1523461747	5	7	12	7
Wed Apr 11 16:48:55 2018	1523461735	4	8	12	7
Wed Apr 11 16:48:55 2018	1523461735	4	8	12	8
Wed Apr 11 16:49:22 2018	1523461762	7	5	12	5
Wed Apr 11 16:48:55 2018	1523461735	4	8	12	8
Wed Apr 11 16:49:20 2018	1523461760	4	8	12	4
Wed Apr 11 16:49:20 2018	1523461760	6	6	12	6
Wed Apr 11 16:48:45 2018	1523461725	6	6	12	5
Wed Apr 11 16:48:39 2018	1523461719	5	7	12	7
Wed Apr 11 16:48:56 2018	1523461736	6	6	12	5
Wed Apr 11 16:48:45 2018	1523461725	6	6	12	5
Wed Apr 11 16:49:18 2018	1523461758	6	6	12	6
Wed Apr 11 16:49:04 2018	1523461744	3	9	12	8
Wed Apr 11 16:48:59 2018	1523461739	4	8	12	6
Wed Apr 11 16:49:13 2018	1523461753	5	7	12	7
Wed Apr 11 16:48:39 2018	1523461719	4	8	12	8
Wed Apr 11 16:49:20 2018	1523461760	3	9	12	8
Wed Apr 11 16:48:57 2018	1523461737	4	8	12	8
Wed Apr 11 16:49:28 2018	1523461768	6	6	12	6
Wed Apr 11 16:49:11 2018	1523461751	5	7	12	6
Wed Apr 11 16:48:58 2018	1523461738	4	8	12	8
Wed Apr 11 16:49:21 2018	1523461761	6	6	12	5
Wed Apr 11 16:49:22 2018	1523461762	4	8	12	8
Wed Apr 11 16:49:06 2018	1523461746	5	7	12	7
Wed Apr 11 16:49:29 2018	1523461769	6	6	12	6
Wed Apr 11 16:48:59 2018	1523461739	6	6	12	6
Wed Apr 11 16:48:41 2018	1523461721	4	8	12	7
Wed Apr 11 16:49:20 2018	1523461760	4	8	12	8
Wed Apr 11 16:48:37 2018	1523461717	7	5	12	5
Wed Apr 11 16:48:53 2018	1523461733	6	6	12	6
Wed Apr 11 16:48:48 2018	1523461728	6	6	12	6
Wed Apr 11 16:49:18 2018	1523461758	4	8	12	8
Wed Apr 11 16:48:59 2018	1523461739	6	6	12	5
Wed Apr 11 16:49:25 2018	1523461765	7	5	12	5
Wed Apr 11 16:48:44 2018	1523461724	5	7	12	7
Wed Apr 11 16:49:04 2018	1523461744	5	7	12	6
Wed Apr 11 16:49:18 2018	1523461758	4	8	12	7
Wed Apr 11 16:49:03 2018	1523461743	4	8	12	6
Wed Apr 11 16:48:38 2018	1523461718	5	7	12	7
Wed Apr 11 16:49:28 2018	1523461768	5	7	12	7
Wed Apr 11 16:48:55 2018	1523461735	6	6	12	6
Wed Apr 11 16:48:39 2018	1523461719	5	7	12	6
Wed Apr 11 16:48:38 2018	1523461718	5	7	12	7
Wed Apr 11 16:48:38 2018	1523461718	5	7	12	7
Wed Apr 11 16:49:26 2018	1523461766	5	7	12	7
Wed Apr 11 16:49:20 2018	1523461760	3	9	12	8
Wed Apr 11 16:49:29 2018	1523461769	5	7	12	7
Wed Apr 11 16:49:29 2018	1523461769	4	8	12	8
Wed Apr 11 16:48:46 2018	1523461726	6	7	12	6
Wed Apr 11 16:49:11 2018	1523461751	5	7	12	7
Wed Apr 11 16:49:21 2018	1523461761	5	7	12	7
Wed Apr 11 16:49:07 2018	1523461747	5	8	12	7
Wed Apr 11 16:49:08 2018	1523461748	5	7	12	7
Wed Apr 11 16:48:58 2018	1523461738	5	7	12	7
Wed Apr 11 16:48:53 2018	1523461733	6	6	12	5
Wed Apr 11 16:48:45 2018	1523461725	6	7	12	6
Wed Apr 11 16:48:47 2018	1523461727	4	8	12	8
Wed Apr 11 16:49:25 2018	1523461765	4	8	12	8
Wed Apr 11 16:49:30 2018	1523461770	4	8	12	8
Wed Apr 11 16:48:45 2018	1523461725	3	9	12	8
Wed Apr 11 16:49:16 2018	1523461756	6	6	12	6
Wed Apr 11 16:49:09 2018	1523461749	4	9	12	8
Wed Apr 11 16:49:20 2018	1523461760	5	7	12	7
Wed Apr 11 16:49:04 2018	1523461744	5	8	12	7
Wed Apr 11 16:49:03 2018	1523461743	7	5	12	5
Wed Apr 11 16:48:37 2018	1523461717	6	6	12	6
Wed Apr 11 16:49:21 2018	1523461761	5	7	12	7
Wed Apr 11 16:48:42 2018	1523461722	4	8	12	7
Wed Apr 11 16:48:41 2018	1523461721	5	7	12	6
Wed Apr 11 16:48:55 2018	1523461735	7	6	12	6
Wed Apr 11 16:49:03 2018	1523461743	5	8	12	7
Wed Apr 11 16:48:39 2018	1523461719	4	8	12	8
Wed Apr 11 16:48:47 2018	1523461727	5	8	12	7
Wed Apr 11 16:48:58 2018	1523461738	7	5	12	5
Wed Apr 11 16:49:08 2018	1523461748	4	8	12	8
Wed Apr 11 16:48:45 2018	1523461725	5	7	12	7
Wed Apr 11 16:48:37 2018	1523461717	5	7	12	7
Wed Apr 11 16:48:42 2018	1523461722	6	6	12	5
Wed Apr 11 16:48:40 2018	1523461720	5	7	12	7
Wed Apr 11 16:48:38 2018	1523461718	5	7	12	7
Wed Apr 11 16:49:19 2018	1523461759	6	6	12	6
Wed Apr 11 16:48:45 2018	1523461725	4	8	12	7
Wed Apr 11 16:48:54 2018	1523461734	5	7	12	7
Wed Apr 11 16:49:21 2018	1523461761	7	5	12	4
Wed Apr 11 16:49:06 2018	1523461746	5	7	12	6
Wed Apr 11 16:48:39 2018	1523461719	4	8	12	8
Wed Apr 11 16:48:49 2018	1523461729	4	8	12	8
Wed Apr 11 16:48:40 2018	1523461720	8	4	12	4
Wed Apr 11 16:48:58 2018	1523461738	5	7	12	7
Wed Apr 11 16:48:56 2018	1523461736	5	7	12	6
Wed Apr 11 16:48:47 2018	1523461727	4	8	12	8
Wed Apr 11 16:49:04 2018	1523461744	7	5	12	5
Wed Apr 11 16:48:47 2018	1523461727	5	8	12	7
Wed Apr 11 16:48:39 2018	1523461719	4	8	12	8
Wed Apr 11 16:48:47 2018	1523461727	4	8	12	8
Wed Apr 11 16:49:30 2018	1523461770	5	7	12	7
Wed Apr 11 16:49:24 2018	1523461764	4	9	12	8
Wed Apr 11 16:49:09 2018	1523461749	6	6	12	5
Wed Apr 11 16:49:26 2018	1523461766	5	7	12	6
Wed Apr 11 16:49:29 2018	1523461769	5	7	12	7
Wed Apr 11 16:48:38 2018	1523461718	5	7	12	7
Wed Apr 11 16:49:23 2018	1523461763	5	7	12	6
Wed Apr 11 16:48:47 2018	1523461727	5	8	12	8
Wed Apr 11 16:49:21 2018	1523461761	4	9	12	8
Wed Apr 11 16:48:37 2018	1523461717	5	7	12	7
Wed Apr 11 16:49:21 2018	1523461761	4	8	12	8
Wed Apr 11 16:48:47 2018	1523461727	4	8	12	8
Wed Apr 11 16:48:42 2018	1523461722	4	8	12	8
Wed Apr 11 16:48:59 2018	1523461739	5	7	12	7
Wed Apr 11 16:48:37 2018	1523461717	4	8	12	8
Wed Apr 11 16:48:39 2018	1523461719	5	7	12	7
Wed Apr 11 16:48:44 2018	1523461724	7	5	12	4
Wed Apr 11 16:49:31 2018	1523461771	5	7	12	7
Wed Apr 11 16:49:06 2018	1523461746	5	7	12	7
Wed Apr 11 16:49:19 2018	1523461759	4	8	12	8
Wed Apr 11 16:49:31 2018	1523461771	6	6	12	6
Wed Apr 11 16:48:39 2018	1523461719	5	7	12	7
Wed Apr 11 16:49:16 2018	1523461756	4	8	12	7
Wed Apr 11 16:49:16 2018	1523461756	5	7	12	7
Wed Apr 11 16:49:09 2018	1523461749	6	6	12	6
Wed Apr 11 16:49:19 2018	1523461759	3	9	12	9
Wed Apr 11 16:49:02 2018	1523461742	5	7	12	7
Wed Apr 11 16:48:44 2018	1523461724	5	7	12	7
Wed Apr 11 16:49:23 2018	1523461763	5	7	12	7
Wed Apr 11 16:49:25 2018	1523461765	5	7	12	7
Wed Apr 11 16:48:58 2018	1523461738	5	8	12	7
Wed Apr 11 16:48:57 2018	1523461737	6	6	12	6
Wed Apr 11 16:49:19 2018	1523461759	6	6	12	6
Wed Apr 11 16:49:21 2018	1523461761	4	9	12	5
Wed Apr 11 16:48:42 2018	1523461722	3	9	12	8
Wed Apr 11 16:49:29 2018	1523461769	6	7	12	5
Wed Apr 11 16:49:25 2018	1523461765	4	8	12	8
Wed Apr 11 16:48:44 2018	1523461724	5	7	12	7
Wed Apr 11 16:48:54 2018	1523461734	4	8	12	8
Wed Apr 11 16:48:38 2018	1523461718	5	7	12	7
Wed Apr 11 16:48:44 2018	1523461724	5	7	12	7
Wed Apr 11 16:49:26 2018	1523461766	5	7	12	7
Wed Apr 11 16:49:13 2018	1523461753	7	5	12	5
Wed Apr 11 16:49:26 2018	1523461766	5	7	12	7
Wed Apr 11 16:48:37 2018	1523461717	6	6	12	6
Wed Apr 11 16:49:02 2018	1523461742	5	7	12	7
Wed Apr 11 16:49:09 2018	1523461749	4	8	12	8
Wed Apr 11 16:48:55 2018	1523461735	4	8	12	7
Wed Apr 11 16:49:02 2018	1523461742	5	7	12	6
Wed Apr 11 16:49:30 2018	1523461770	7	5	12	5
Wed Apr 11 16:48:44 2018	1523461724	3	9	12	9
Wed Apr 11 16:49:09 2018	1523461749	6	7	12	6
Wed Apr 11 16:49:26 2018	1523461766	5	7	12	7
Wed Apr 11 16:49:06 2018	1523461746	3	9	12	9
Wed Apr 11 16:49:25 2018	1523461765	8	4	12	4
Wed Apr 11 16:49:29 2018	1523461769	7	6	12	5
Wed Apr 11 16:48:44 2018	1523461724	4	8	12	8
Wed Apr 11 16:49:30 2018	1523461770	5	8	12	7
Wed Apr 11 16:48:56 2018	1523461736	4	8	12	8
Wed Apr 11 16:48:47 2018	1523461727	4	8	12	8
Wed Apr 11 16:49:12 2018	1523461752	6	6	12	6
Wed Apr 11 16:48:43 2018	1523461723	6	6	12	6
Wed Apr 11 16:48:48 2018	1523461728	7	5	12	5
Wed Apr 11 16:49:30 2018	1523461770	6	7	12	5
Wed Apr 11 16:49:19 2018	1523461759	7	5	12	5
Wed Apr 11 16:49:18 2018	1523461758	6	6	12	6
Wed Apr 11 16:48:56 2018	1523461736	7	5	12	4
Wed Apr 11 16:49:32 2018	1523461772	6	7	12	6
Wed Apr 11 16:49:30 2018	1523461770	8	5	12	4
Wed Apr 11 16:49:19 2018	1523461759	7	5	12	4
Wed Apr 11 16:48:39 2018	1523461719	5	7	12	7
Wed Apr 11 16:48:43 2018	1523461723	4	9	12	8
Wed Apr 11 16:48:56 2018	1523461736	4	8	12	8
Wed Apr 11 16:48:56 2018	1523461736	6	7	12	6
Wed Apr 11 16:49:31 2018	1523461771	4	8	12	8
Wed Apr 11 16:48:55 2018	1523461735	4	8	12	8
Wed Apr 11 16:48:44 2018	1523461724	4	8	12	8
Wed Apr 11 16:48:38 2018	1523461718	6	7	12	7
Wed Apr 11 16:49:25 2018	1523461765	4	8	12	8
Wed Apr 11 16:49:06 2018	1523461746	5	7	12	7
Wed Apr 11 16:49:09 2018	1523461749	4	8	12	8
Wed Apr 11 16:48:47 2018	1523461727	4	9	12	9
Wed Apr 11 16:49:04 2018	1523461744	6	6	12	5
Wed Apr 11 16:49:32 2018	1523461772	6	6	12	6
Wed Apr 11 16:48:56 2018	1523461736	7	5	12	5
Wed Apr 11 16:49:31 2018	1523461771	5	7	12	7
Wed Apr 11 16:48:56 2018	1523461736	4	8	12	8
Wed Apr 11 16:49:30 2018	1523461770	6	6	12	6
Wed Apr 11 16:49:16 2018	1523461756	5	7	12	7
Wed Apr 11 16:49:27 2018	1523461767	6	6	12	6
Wed Apr 11 16:49:19 2018	1523461759	7	5	12	5
Wed Apr 11 16:48:57 2018	1523461737	6	6	12	6
Wed Apr 11 16:48:44 2018	1523461724	6	6	12	6
Wed Apr 11 16:49:08 2018	1523461748	6	6	12	6
Wed Apr 11 16:48:53 2018	1523461733	4	9	12	8
Wed Apr 11 16:48:47 2018	1523461727	4	8	12	8
Wed Apr 11 16:49:21 2018	1523461761	4	8	12	8
Wed Apr 11 16:48:55 2018	1523461735	4	8	12	8
Wed Apr 11 16:49:20 2018	1523461760	3	9	12	9
Wed Apr 11 16:49:20 2018	1523461760	4	8	12	8
Wed Apr 11 16:49:08 2018	1523461748	6	6	12	6
Wed Apr 11 16:48:44 2018	1523461724	4	8	12	7
Wed Apr 11 16:49:04 2018	1523461744	5	7	12	7
Wed Apr 11 16:49:08 2018	1523461748	7	6	12	5
Wed Apr 11 16:48:45 2018	1523461725	6	7	12	6
Wed Apr 11 16:48:56 2018	1523461736	5	7	12	7
Wed Apr 11 16:49:28 2018	1523461768	7	5	12	5
Wed Apr 11 16:48:53 2018	1523461733	6	6	12	5
Wed Apr 11 16:48:38 2018	1523461718	7	6	12	5
Wed Apr 11 16:49:31 2018	1523461771	5	8	12	7
Wed Apr 11 16:48:38 2018	1523461718	5	7	12	7
Wed Apr 11 16:48:45 2018	1523461725	6	6	12	6
Wed Apr 11 16:48:38 2018	1523461718	5	7	12	7
Wed Apr 11 16:48:56 2018	1523461736	4	8	12	8
Wed Apr 11 16:49:27 2018	1523461767	6	6	12	5
Wed Apr 11 16:49:23 2018	1523461763	5	7	12	7
Wed Apr 11 16:49:18 2018	1523461758	5	8	12	7
Wed Apr 11 16:49:02 2018	1523461742	5	7	12	7
Wed Apr 11 16:49:26 2018	1523461766	4	8	12	7
Wed Apr 11 16:49:26 2018	1523461766	6	7	12	6
Wed Apr 11 16:49:09 2018	1523461749	5	8	12	7
Wed Apr 11 16:48:44 2018	1523461724	5	7	12	7
Wed Apr 11 16:49:13 2018	1523461753	5	7	12	7
Wed Apr 11 16:49:02 2018	1523461742	5	7	12	7
Wed Apr 11 16:48:49 2018	1523461729	4	9	12	8
Wed Apr 11 16:49:08 2018	1523461748	5	8	12	7
Wed Apr 11 16:49:11 2018	1523461751	5	7	12	6
Wed Apr 11 16:48:55 2018	1523461735	4	8	12	8
Wed Apr 11 16:48:50 2018	1523461730	5	7	12	7
Wed Apr 11 16:49:25 2018	1523461765	6	6	12	6
Wed Apr 11 16:49:29 2018	1523461769	8	5	12	5
Wed Apr 11 16:49:16 2018	1523461756	5	8	12	8
Wed Apr 11 16:48:37 2018	1523461717	5	8	12	7
Wed Apr 11 16:49:09 2018	1523461749	6	7	12	6
Wed Apr 11 16:49:02 2018	1523461742	5	7	12	6
Wed Apr 11 16:49:25 2018	1523461765	5	7	12	7
Wed Apr 11 16:49:02 2018	1523461742	7	5	12	5
Wed Apr 11 16:48:55 2018	1523461735	4	8	12	8
Wed Apr 11 16:48:46 2018	1523461726	7	5	12	5
Wed Apr 11 16:48:55 2018	1523461735	7	6	12	5
Wed Apr 11 16:48:37 2018	1523461717	5	8	12	8
Wed Apr 11 16:49:30 2018	1523461770	5	7	12	7
Wed Apr 11 16:48:57 2018	1523461737	5	8	12	8
Wed Apr 11 16:49:08 2018	1523461748	5	8	12	8
Wed Apr 11 16:49:29 2018	1523461769	4	8	12	8
Wed Apr 11 16:48:53 2018	1523461733	3	9	12	9
Wed Apr 11 16:48:55 2018	1523461735	3	9	12	9
Wed Apr 11 16:48:39 2018	1523461719	7	6	12	6
Wed Apr 11 16:48:44 2018	1523461724	5	7	12	7
Wed Apr 11 16:48:45 2018	1523461725	4	8	12	8
Wed Apr 11 16:49:27 2018	1523461767	4	8	12	8
Wed Apr 11 16:49:26 2018	1523461766	7	5	12	5
Wed Apr 11 16:49:23 2018	1523461763	7	6	12	6
Wed Apr 11 16:49:06 2018	1523461746	4	8	12	8
Wed Apr 11 16:49:02 2018	1523461742	6	6	12	6
Wed Apr 11 16:48:45 2018	1523461725	4	8	12	8
Wed Apr 11 16:48:45 2018	1523461725	5	8	12	8
Wed Apr 11 16:48:37 2018	1523461717	4	8	12	8
Wed Apr 11 16:49:29 2018	1523461769	5	7	12	7
Wed Apr 11 16:49:25 2018	1523461765	5	7	12	7
Wed Apr 11 16:48:45 2018	1523461725	4	9	12	8
Wed Apr 11 16:48:40 2018	1523461720	3	10	12	9
Wed Apr 11 16:48:56 2018	1523461736	4	9	12	9
Wed Apr 11 16:49:03 2018	1523461743	4	8	12	8
Wed Apr 11 16:48:42 2018	1523461722	7	6	12	5
Wed Apr 11 16:49:23 2018	1523461763	5	7	12	6
Wed Apr 11 16:49:06 2018	1523461746	4	8	12	8
Wed Apr 11 16:48:40 2018	1523461720	7	5	12	5
Wed Apr 11 16:49:09 2018	1523461749	5	7	12	7
Wed Apr 11 16:48:59 2018	1523461739	5	8	12	7
Wed Apr 11 16:48:45 2018	1523461725	5	8	12	8
Wed Apr 11 16:48:56 2018	1523461736	4	9	12	9
Wed Apr 11 16:49:09 2018	1523461749	5	7	12	6
Wed Apr 11 16:48:50 2018	1523461730	5	7	12	7
Wed Apr 11 16:49:03 2018	1523461743	4	8	12	8
Wed Apr 11 16:49:24 2018	1523461764	4	9	12	9
Wed Apr 11 16:48:37 2018	1523461717	5	7	12	5
Wed Apr 11 16:49:22 2018	1523461762	5	8	12	8
Wed Apr 11 16:48:56 2018	1523461736	4	8	12	8
Wed Apr 11 16:48:56 2018	1523461736	4	9	12	8
Wed Apr 11 16:49:21 2018	1523461761	5	7	12	7
Wed Apr 11 16:48:40 2018	1523461720	4	8	12	8
Wed Apr 11 16:49:18 2018	1523461758	7	6	12	5
Wed Apr 11 16:48:47 2018	1523461727	7	5	12	5
Wed Apr 11 16:49:26 2018	1523461766	5	7	12	7
Wed Apr 11 16:49:06 2018	1523461746	4	8	12	8
Wed Apr 11 16:49:29 2018	1523461769	6	6	12	6
Wed Apr 11 16:48:42 2018	1523461722	5	7	12	7
Wed Apr 11 16:48:37 2018	1523461717	5	7	12	7
Wed Apr 11 16:49:32 2018	1523461772	6	6	12	6
Wed Apr 11 16:49:29 2018	1523461769	7	6	12	6
Wed Apr 11 16:49:04 2018	1523461744	5	7	12	7
Wed Apr 11 16:49:24 2018	1523461764	7	5	12	4
Wed Apr 11 16:49:32 2018	1523461772	3	9	12	9
Wed Apr 11 16:48:55 2018	1523461735	5	8	12	8
Wed Apr 11 16:49:08 2018	1523461748	6	7	12	7
Wed Apr 11 16:49:22 2018	1523461762	6	6	12	6
Wed Apr 11 16:49:27 2018	1523461767	6	7	12	7
Wed Apr 11 16:49:25 2018	1523461765	6	6	12	6
Wed Apr 11 16:48:39 2018	1523461719	7	5	12	5
Wed Apr 11 16:48:56 2018	1523461736	6	7	12	6
Wed Apr 11 16:49:27 2018	1523461767	7	6	12	6
Wed Apr 11 16:49:24 2018	1523461764	8	5	12	5
Wed Apr 11 16:48:55 2018	1523461735	4	8	12	7
Wed Apr 11 16:49:08 2018	1523461748	5	7	12	7
Wed Apr 11 16:49:22 2018	1523461762	5	8	12	7
Wed Apr 11 16:49:29 2018	1523461769	6	6	12	6
Wed Apr 11 16:49:19 2018	1523461759	6	7	12	7
Wed Apr 11 16:49:20 2018	1523461760	4	8	12	8
Wed Apr 11 16:49:02 2018	1523461742	3	10	12	8
Wed Apr 11 16:49:08 2018	1523461748	5	7	12	7
Wed Apr 11 16:48:37 2018	1523461717	4	8	12	8
Wed Apr 11 16:48:59 2018	1523461739	6	7	12	7
Wed Apr 11 16:48:38 2018	1523461718	4	8	12	8
Wed Apr 11 16:49:08 2018	1523461748	5	7	12	7
Wed Apr 11 16:48:54 2018	1523461734	4	9	12	9
Wed Apr 11 16:48:58 2018	1523461738	6	6	12	6
Wed Apr 11 16:48:43 2018	1523461723	5	7	12	6
Wed Apr 11 16:49:11 2018	1523461751	6	6	12	6
Wed Apr 11 16:49:09 2018	1523461749	6	7	12	6
Wed Apr 11 16:49:11 2018	1523461751	6	6	12	6
Wed Apr 11 16:48:39 2018	1523461719	6	7	12	7
Wed Apr 11 16:49:20 2018	1523461760	8	5	12	4
Wed Apr 11 16:49:24 2018	1523461764	7	5	12	5
Wed Apr 11 16:49:11 2018	1523461751	4	8	12	8
Wed Apr 11 16:48:37 2018	1523461717	6	7	12	6
Wed Apr 11 16:48:49 2018	1523461729	5	7	12	7
Wed Apr 11 16:49:19 2018	1523461759	5	7	12	7
Wed Apr 11 16:49:21 2018	1523461761	5	8	12	7
Wed Apr 11 16:49:09 2018	1523461749	4	9	12	8
Wed Apr 11 16:49:22 2018	1523461762	5	7	12	6
Wed Apr 11 16:49:13 2018	1523461753	7	6	12	6
Wed Apr 11 16:49:30 2018	1523461770	4	8	12	8
Wed Apr 11 16:48:53 2018	1523461733	4	9	12	8
Wed Apr 11 16:48:55 2018	1523461735	4	9	12	9
Wed Apr 11 16:49:08 2018	1523461748	7	5	12	4
Wed Apr 11 16:49:16 2018	1523461756	5	7	12	7
Wed Apr 11 16:49:13 2018	1523461753	4	8	12	8
Wed Apr 11 16:48:47 2018	1523461727	6	6	12	6
Wed Apr 11 16:49:26 2018	1523461766	5	7	12	7
Wed Apr 11 16:49:23 2018	1523461763	4	8	12	8
Wed Apr 11 16:49:25 2018	1523461765	5	7	12	7
Wed Apr 11 16:48:56 2018	1523461736	4	8	12	8
Wed Apr 11 16:48:48 2018	1523461728	5	7	12	7
Wed Apr 11 16:48:52 2018	1523461732	4	8	12	8
Wed Apr 11 16:49:09 2018	1523461749	4	9	12	8
Wed Apr 11 16:49:07 2018	1523461747	6	7	12	7
Wed Apr 11 16:49:16 2018	1523461756	6	6	12	6
Wed Apr 11 16:48:37 2018	1523461717	4	8	12	8
Wed Apr 11 16:49:23 2018	1523461763	8	5	12	4
Wed Apr 11 16:49:31 2018	1523461771	5	8	13	8
Wed Apr 11 16:49:25 2018	1523461765	4	9	13	8
Wed Apr 11 16:48:40 2018	1523461720	8	4	13	4
Wed Apr 11 16:48:47 2018	1523461727	4	9	13	8
Wed Apr 11 16:49:16 2018	1523461756	6	6	13	6
Wed Apr 11 16:49:23 2018	1523461763	4	8	13	8
Wed Apr 11 16:48:54 2018	1523461734	4	8	13	8
Wed Apr 11 16:48:59 2018	1523461739	4	9	13	8
Wed Apr 11 16:49:27 2018	1523461767	4	9	13	8
Wed Apr 11 16:48:39 2018	1523461719	7	5	13	5
Wed Apr 11 16:48:44 2018	1523461724	7	6	13	5
Wed Apr 11 16:49:31 2018	1523461771	5	7	13	7
Wed Apr 11 16:48:40 2018	1523461720	6	6	13	6
Wed Apr 11 16:49:04 2018	1523461744	4	8	13	8
Wed Apr 11 16:48:37 2018	1523461717	4	8	13	8
Wed Apr 11 16:48:50 2018	1523461730	5	7	13	7
Wed Apr 11 16:48:39 2018	1523461719	8	5	13	5
Wed Apr 11 16:49:18 2018	1523461758	3	9	13	9
Wed Apr 11 16:48:47 2018	1523461727	5	8	13	8
