starttime	seconds	ctime	dtime	ttime	wait
Wed Apr 11 16:51:42 2018	1523461902	35	31	66	29
Wed Apr 11 16:51:50 2018	1523461910	23	43	66	43
Wed Apr 11 16:51:39 2018	1523461899	35	31	66	30
Wed Apr 11 16:51:42 2018	1523461902	35	31	66	29
Wed Apr 11 16:51:34 2018	1523461894	30	36	66	35
Wed Apr 11 16:51:52 2018	1523461912	28	38	66	37
Wed Apr 11 16:51:47 2018	1523461907	20	46	66	45
Wed Apr 11 16:51:41 2018	1523461901	26	40	66	40
Wed Apr 11 16:51:48 2018	1523461908	36	30	66	30
Wed Apr 11 16:51:50 2018	1523461910	26	40	66	39
Wed Apr 11 16:51:41 2018	1523461901	26	40	66	40
Wed Apr 11 16:51:43 2018	1523461903	48	18	66	17
Wed Apr 11 16:51:50 2018	1523461910	27	40	66	39
Wed Apr 11 16:51:43 2018	1523461903	48	18	66	17
Wed Apr 11 16:51:50 2018	1523461910	26	40	66	40
Wed Apr 11 16:51:51 2018	1523461911	38	28	66	28
Wed Apr 11 16:51:52 2018	1523461912	31	35	66	33
Wed Apr 11 16:51:52 2018	1523461912	35	31	66	30
Wed Apr 11 16:51:50 2018	1523461910	44	22	66	21
Wed Apr 11 16:51:43 2018	1523461903	16	50	66	50
Wed Apr 11 16:51:35 2018	1523461895	33	33	66	32
Wed Apr 11 16:51:51 2018	1523461911	32	34	66	34
Wed Apr 11 16:51:47 2018	1523461907	18	48	66	48
Wed Apr 11 16:51:50 2018	1523461910	32	34	66	34
Wed Apr 11 16:51:34 2018	1523461894	21	45	66	45
Wed Apr 11 16:51:36 2018	1523461896	31	35	66	35
Wed Apr 11 16:51:34 2018	1523461894	21	45	66	44
Wed Apr 11 16:51:49 2018	1523461909	15	52	66	51
Wed Apr 11 16:51:52 2018	1523461912	25	41	66	40
Wed Apr 11 16:51:45 2018	1523461905	50	17	66	15
Wed Apr 11 16:51:37 2018	1523461897	33	33	66	32
Wed Apr 11 16:51:43 2018	1523461903	34	33	66	32
Wed Apr 11 16:51:45 2018	1523461905	18	48	66	48
Wed Apr 11 16:51:34 2018	1523461894	37	29	66	29
Wed Apr 11 16:51:51 2018	1523461911	32	34	66	34
Wed Apr 11 16:51:51 2018	1523461911	29	37	66	37
Wed Apr 11 16:51:51 2018	1523461911	31	35	66	34
Wed Apr 11 16:51:34 2018	1523461894	30	36	66	36
Wed Apr 11 16:51:34 2018	1523461894	40	27	66	26
Wed Apr 11 16:51:45 2018	1523461905	37	29	66	29
Wed Apr 11 16:51:38 2018	1523461898	36	30	66	30
Wed Apr 11 16:51:34 2018	1523461894	30	36	66	35
Wed Apr 11 16:51:37 2018	1523461897	36	30	66	30
Wed Apr 11 16:51:51 2018	1523461911	38	28	66	28
Wed Apr 11 16:51:51 2018	1523461911	31	35	66	34
Wed Apr 11 16:51:34 2018	1523461894	30	36	66	35
Wed Apr 11 16:51:42 2018	1523461902	35	31	66	30
Wed Apr 11 16:51:50 2018	1523461910	27	40	66	39
Wed Apr 11 16:51:50 2018	1523461910	25	41	66	41
Wed Apr 11 16:51:46 2018	1523461906	31	35	66	35
Wed Apr 11 16:51:46 2018	1523461906	41	25	66	24
Wed Apr 11 16:51:52 2018	1523461912	28	39	66	38
Wed Apr 11 16:51:48 2018	1523461908	26	41	66	40
Wed Apr 11 16:51:37 2018	1523461897	35	31	66	30
Wed Apr 11 16:51:34 2018	1523461894	23	43	66	42
Wed Apr 11 16:51:34 2018	1523461894	23	43	66	42
Wed Apr 11 16:51:36 2018	1523461896	31	35	66	35
Wed Apr 11 16:51:49 2018	1523461909	18	49	66	48
Wed Apr 11 16:51:52 2018	1523461912	35	32	66	31
Wed Apr 11 16:51:42 2018	1523461902	29	38	66	37
Wed Apr 11 16:51:45 2018	1523461905	37	29	66	29
Wed Apr 11 16:51:42 2018	1523461902	29	38	66	37
Wed Apr 11 16:51:40 2018	1523461900	36	31	66	30
Wed Apr 11 16:51:34 2018	1523461894	24	42	66	42
Wed Apr 11 16:51:45 2018	1523461905	30	37	66	36
Wed Apr 11 16:51:48 2018	1523461908	26	40	66	40
Wed Apr 11 16:51:52 2018	1523461912	30	36	66	35
Wed Apr 11 16:51:45 2018	1523461905	30	36	66	35
Wed Apr 11 16:51:41 2018	1523461901	26	41	66	39
Wed Apr 11 16:51:37 2018	1523461897	29	38	66	36
Wed Apr 11 16:51:40 2018	1523461900	30	37	66	31
Wed Apr 11 16:51:46 2018	1523461906	31	36	66	35
Wed Apr 11 16:51:50 2018	1523461910	27	40	66	39
Wed Apr 11 16:51:43 2018	1523461903	26	41	66	40
Wed Apr 11 16:51:41 2018	1523461901	27	39	66	39
Wed Apr 11 16:51:50 2018	1523461910	37	29	66	29
Wed Apr 11 16:51:39 2018	1523461899	25	41	66	41
Wed Apr 11 16:51:45 2018	1523461905	36	30	66	30
Wed Apr 11 16:51:41 2018	1523461901	27	39	66	39
Wed Apr 11 16:51:52 2018	1523461912	26	41	67	41
Wed Apr 11 16:51:52 2018	1523461912	31	35	67	35
Wed Apr 11 16:51:52 2018	1523461912	30	37	67	37
Wed Apr 11 16:51:47 2018	1523461907	21	45	67	45
Wed Apr 11 16:51:47 2018	1523461907	27	39	67	39
Wed Apr 11 16:51:52 2018	1523461912	30	36	67	35
Wed Apr 11 16:51:52 2018	1523461912	28	38	67	38
Wed Apr 11 16:51:52 2018	1523461912	28	39	67	38
Wed Apr 11 16:51:41 2018	1523461901	27	40	67	39
Wed Apr 11 16:51:51 2018	1523461911	38	28	67	28
Wed Apr 11 16:51:41 2018	1523461901	28	39	67	39
Wed Apr 11 16:51:51 2018	1523461911	30	37	67	37
Wed Apr 11 16:51:48 2018	1523461908	26	41	67	40
Wed Apr 11 16:51:46 2018	1523461906	37	29	67	28
Wed Apr 11 16:51:37 2018	1523461897	30	37	67	36
Wed Apr 11 16:51:48 2018	1523461908	26	40	67	40
Wed Apr 11 16:51:34 2018	1523461894	30	36	67	35
Wed Apr 11 16:51:50 2018	1523461910	33	33	67	32
Wed Apr 11 16:51:37 2018	1523461897	36	31	67	30
Wed Apr 11 16:51:50 2018	1523461910	24	42	67	42
Wed Apr 11 16:51:41 2018	1523461901	35	32	67	31
Wed Apr 11 16:51:38 2018	1523461898	29	38	67	37
Wed Apr 11 16:51:52 2018	1523461912	31	36	67	35
Wed Apr 11 16:51:37 2018	1523461897	36	31	67	30
Wed Apr 11 16:51:38 2018	1523461898	37	30	67	29
Wed Apr 11 16:51:50 2018	1523461910	31	36	67	35
Wed Apr 11 16:51:50 2018	1523461910	24	43	67	41
Wed Apr 11 16:51:36 2018	1523461896	30	37	67	36
Wed Apr 11 16:51:34 2018	1523461894	38	29	67	29
Wed Apr 11 16:51:52 2018	1523461912	31	36	67	35
Wed Apr 11 16:51:43 2018	1523461903	25	41	67	39
Wed Apr 11 16:51:52 2018	1523461912	31	36	67	35
Wed Apr 11 16:51:52 2018	1523461912	31	36	67	35
Wed Apr 11 16:51:37 2018	1523461897	36	31	67	30
Wed Apr 11 16:51:45 2018	1523461905	30	36	67	35
Wed Apr 11 16:51:42 2018	1523461902	37	30	67	29
Wed Apr 11 16:51:45 2018	1523461905	30	36	67	35
Wed Apr 11 16:51:43 2018	1523461903	48	19	67	18
Wed Apr 11 16:51:46 2018	1523461906	31	36	67	35
Wed Apr 11 16:51:50 2018	1523461910	33	34	67	32
Wed Apr 11 16:51:36 2018	1523461896	28	39	67	38
Wed Apr 11 16:51:51 2018	1523461911	31	36	67	34
Wed Apr 11 16:51:51 2018	1523461911	26	41	67	40
Wed Apr 11 16:51:38 2018	1523461898	37	30	67	28
Wed Apr 11 16:51:52 2018	1523461912	28	39	67	38
Wed Apr 11 16:51:45 2018	1523461905	37	30	67	29
Wed Apr 11 16:51:36 2018	1523461896	28	39	67	38
Wed Apr 11 16:51:41 2018	1523461901	27	39	67	39
Wed Apr 11 16:51:36 2018	1523461896	28	39	67	38
Wed Apr 11 16:51:52 2018	1523461912	24	43	67	41
Wed Apr 11 16:51:40 2018	1523461900	34	33	67	32
Wed Apr 11 16:51:48 2018	1523461908	35	32	67	31
Wed Apr 11 16:51:46 2018	1523461906	31	36	67	36
Wed Apr 11 16:51:48 2018	1523461908	35	32	67	31
Wed Apr 11 16:51:50 2018	1523461910	27	40	67	39
Wed Apr 11 16:51:52 2018	1523461912	24	42	67	41
Wed Apr 11 16:51:43 2018	1523461903	25	42	67	41
Wed Apr 11 16:51:52 2018	1523461912	24	42	67	41
Wed Apr 11 16:51:34 2018	1523461894	40	27	67	26
Wed Apr 11 16:51:52 2018	1523461912	30	37	67	37
Wed Apr 11 16:51:48 2018	1523461908	44	23	67	23
Wed Apr 11 16:51:48 2018	1523461908	35	32	67	32
Wed Apr 11 16:51:52 2018	1523461912	24	43	67	41
Wed Apr 11 16:51:34 2018	1523461894	38	29	67	29
Wed Apr 11 16:51:52 2018	1523461912	26	40	67	38
Wed Apr 11 16:51:51 2018	1523461911	26	41	67	39
Wed Apr 11 16:51:50 2018	1523461910	21	46	67	44
Wed Apr 11 16:51:51 2018	1523461911	35	32	67	31
Wed Apr 11 16:51:38 2018	1523461898	37	30	67	29
Wed Apr 11 16:51:50 2018	1523461910	27	40	67	39
Wed Apr 11 16:51:43 2018	1523461903	30	37	67	37
Wed Apr 11 16:51:42 2018	1523461902	33	34	67	33
Wed Apr 11 16:51:40 2018	1523461900	33	34	67	34
Wed Apr 11 16:51:34 2018	1523461894	40	27	67	27
Wed Apr 11 16:51:50 2018	1523461910	16	51	67	50
Wed Apr 11 16:51:45 2018	1523461905	38	29	67	29
Wed Apr 11 16:51:38 2018	1523461898	36	30	67	29
Wed Apr 11 16:51:52 2018	1523461912	36	31	67	30
Wed Apr 11 16:51:48 2018	1523461908	35	32	67	32
Wed Apr 11 16:51:47 2018	1523461907	27	40	67	39
Wed Apr 11 16:51:45 2018	1523461905	38	29	67	29
Wed Apr 11 16:51:48 2018	1523461908	43	23	67	23
Wed Apr 11 16:51:45 2018	1523461905	38	29	67	28
Wed Apr 11 16:51:45 2018	1523461905	38	29	67	28
Wed Apr 11 16:51:38 2018	1523461898	29	38	67	37
Wed Apr 11 16:51:45 2018	1523461905	38	29	67	29
Wed Apr 11 16:51:41 2018	1523461901	28	39	67	39
Wed Apr 11 16:51:45 2018	1523461905	31	36	67	35
Wed Apr 11 16:51:38 2018	1523461898	37	30	67	29
Wed Apr 11 16:51:43 2018	1523461903	24	43	67	42
Wed Apr 11 16:51:37 2018	1523461897	36	31	67	30
Wed Apr 11 16:51:43 2018	1523461903	24	43	67	42
Wed Apr 11 16:51:52 2018	1523461912	31	36	67	35
Wed Apr 11 16:51:47 2018	1523461907	27	40	67	40
Wed Apr 11 16:51:41 2018	1523461901	15	52	67	50
Wed Apr 11 16:51:50 2018	1523461910	17	50	67	50
Wed Apr 11 16:51:41 2018	1523461901	27	40	67	39
Wed Apr 11 16:51:37 2018	1523461897	36	31	67	30
Wed Apr 11 16:51:41 2018	1523461901	33	34	67	34
Wed Apr 11 16:51:38 2018	1523461898	37	30	67	29
Wed Apr 11 16:51:45 2018	1523461905	27	40	67	38
Wed Apr 11 16:51:45 2018	1523461905	27	40	67	38
Wed Apr 11 16:51:37 2018	1523461897	30	37	67	37
Wed Apr 11 16:51:45 2018	1523461905	18	49	67	48
Wed Apr 11 16:51:45 2018	1523461905	18	49	67	48
Wed Apr 11 16:51:38 2018	1523461898	36	31	67	29
Wed Apr 11 16:51:45 2018	1523461905	27	40	67	38
Wed Apr 11 16:51:41 2018	1523461901	47	20	67	20
Wed Apr 11 16:51:34 2018	1523461894	38	29	67	29
Wed Apr 11 16:51:45 2018	1523461905	37	30	67	30
Wed Apr 11 16:51:43 2018	1523461903	29	38	67	38
Wed Apr 11 16:51:51 2018	1523461911	33	34	67	34
Wed Apr 11 16:51:41 2018	1523461901	28	39	67	39
Wed Apr 11 16:51:36 2018	1523461896	27	40	67	39
Wed Apr 11 16:51:43 2018	1523461903	25	42	67	41
Wed Apr 11 16:51:37 2018	1523461897	32	35	67	34
Wed Apr 11 16:51:46 2018	1523461906	13	54	67	53
Wed Apr 11 16:51:47 2018	1523461907	27	40	67	39
Wed Apr 11 16:51:47 2018	1523461907	27	40	67	39
Wed Apr 11 16:51:36 2018	1523461896	19	49	67	48
Wed Apr 11 16:51:37 2018	1523461897	30	37	67	36
Wed Apr 11 16:51:52 2018	1523461912	28	39	67	38
Wed Apr 11 16:51:50 2018	1523461910	31	36	67	35
Wed Apr 11 16:51:52 2018	1523461912	28	39	67	37
Wed Apr 11 16:51:36 2018	1523461896	28	39	67	38
Wed Apr 11 16:51:48 2018	1523461908	38	29	67	28
Wed Apr 11 16:51:36 2018	1523461896	18	50	67	49
Wed Apr 11 16:51:50 2018	1523461910	25	42	67	42
Wed Apr 11 16:51:37 2018	1523461897	30	37	67	36
Wed Apr 11 16:51:42 2018	1523461902	29	38	67	38
Wed Apr 11 16:51:42 2018	1523461902	29	38	67	38
Wed Apr 11 16:51:50 2018	1523461910	17	50	67	50
Wed Apr 11 16:51:48 2018	1523461908	32	36	67	35
Wed Apr 11 16:51:48 2018	1523461908	30	37	67	37
Wed Apr 11 16:51:50 2018	1523461910	17	50	67	50
Wed Apr 11 16:51:50 2018	1523461910	22	45	67	44
Wed Apr 11 16:51:35 2018	1523461895	34	33	67	33
Wed Apr 11 16:51:42 2018	1523461902	33	34	67	33
Wed Apr 11 16:51:37 2018	1523461897	31	36	67	35
Wed Apr 11 16:51:34 2018	1523461894	39	28	67	27
Wed Apr 11 16:51:43 2018	1523461903	18	49	67	49
Wed Apr 11 16:51:38 2018	1523461898	37	30	67	30
Wed Apr 11 16:51:38 2018	1523461898	37	30	67	30
Wed Apr 11 16:51:48 2018	1523461908	30	37	67	36
Wed Apr 11 16:51:45 2018	1523461905	37	30	67	29
Wed Apr 11 16:51:51 2018	1523461911	30	37	67	36
Wed Apr 11 16:51:38 2018	1523461898	37	30	67	30
Wed Apr 11 16:51:34 2018	1523461894	40	28	67	27
Wed Apr 11 16:51:46 2018	1523461906	38	29	67	28
Wed Apr 11 16:51:48 2018	1523461908	38	29	67	27
Wed Apr 11 16:51:42 2018	1523461902	29	38	67	38
Wed Apr 11 16:51:52 2018	1523461912	32	36	67	35
Wed Apr 11 16:51:48 2018	1523461908	27	40	67	40
Wed Apr 11 16:51:40 2018	1523461900	46	21	67	21
Wed Apr 11 16:51:51 2018	1523461911	35	32	67	32
Wed Apr 11 16:51:37 2018	1523461897	36	31	67	30
Wed Apr 11 16:51:52 2018	1523461912	28	39	67	37
Wed Apr 11 16:51:41 2018	1523461901	27	40	67	40
Wed Apr 11 16:51:45 2018	1523461905	30	37	67	37
Wed Apr 11 16:51:41 2018	1523461901	28	40	67	39
Wed Apr 11 16:51:36 2018	1523461896	20	47	67	46
Wed Apr 11 16:51:35 2018	1523461895	23	44	67	44
Wed Apr 11 16:51:43 2018	1523461903	24	43	67	42
Wed Apr 11 16:51:46 2018	1523461906	31	37	67	36
Wed Apr 11 16:51:45 2018	1523461905	18	49	67	48
Wed Apr 11 16:51:41 2018	1523461901	27	41	67	40
Wed Apr 11 16:51:36 2018	1523461896	31	36	67	36
Wed Apr 11 16:51:37 2018	1523461897	35	32	67	31
Wed Apr 11 16:51:38 2018	1523461898	37	30	67	29
Wed Apr 11 16:51:52 2018	1523461912	26	41	67	40
Wed Apr 11 16:51:36 2018	1523461896	32	36	67	35
Wed Apr 11 16:51:37 2018	1523461897	36	31	67	30
Wed Apr 11 16:51:50 2018	1523461910	22	46	67	45
Wed Apr 11 16:51:50 2018	1523461910	27	41	67	39
Wed Apr 11 16:51:37 2018	1523461897	30	37	67	37
Wed Apr 11 16:51:50 2018	1523461910	22	46	67	45
Wed Apr 11 16:51:46 2018	1523461906	38	29	67	28
Wed Apr 11 16:51:38 2018	1523461898	37	30	67	29
Wed Apr 11 16:51:38 2018	1523461898	36	31	67	29
Wed Apr 11 16:51:46 2018	1523461906	38	29	67	28
Wed Apr 11 16:51:38 2018	1523461898	36	31	67	29
Wed Apr 11 16:51:41 2018	1523461901	32	35	67	35
Wed Apr 11 16:51:41 2018	1523461901	33	34	67	33
Wed Apr 11 16:51:48 2018	1523461908	43	24	67	23
Wed Apr 11 16:51:47 2018	1523461907	20	48	67	47
Wed Apr 11 16:51:41 2018	1523461901	27	40	67	40
Wed Apr 11 16:51:51 2018	1523461911	28	39	67	39
Wed Apr 11 16:51:45 2018	1523461905	31	36	67	35
Wed Apr 11 16:51:36 2018	1523461896	21	47	67	46
Wed Apr 11 16:51:46 2018	1523461906	42	25	67	22
Wed Apr 11 16:51:45 2018	1523461905	31	36	67	35
Wed Apr 11 16:51:48 2018	1523461908	35	33	67	32
Wed Apr 11 16:51:50 2018	1523461910	27	40	67	39
Wed Apr 11 16:51:45 2018	1523461905	38	30	67	29
Wed Apr 11 16:51:50 2018	1523461910	27	40	67	39
Wed Apr 11 16:51:50 2018	1523461910	27	41	67	39
Wed Apr 11 16:51:41 2018	1523461901	22	45	67	42
Wed Apr 11 16:51:48 2018	1523461908	35	33	67	31
Wed Apr 11 16:51:51 2018	1523461911	35	32	67	32
Wed Apr 11 16:51:50 2018	1523461910	17	51	67	50
Wed Apr 11 16:51:41 2018	1523461901	27	40	67	39
Wed Apr 11 16:51:47 2018	1523461907	33	35	67	34
Wed Apr 11 16:51:50 2018	1523461910	16	51	67	50
Wed Apr 11 16:51:51 2018	1523461911	31	37	67	37
Wed Apr 11 16:51:43 2018	1523461903	34	33	67	26
Wed Apr 11 16:51:39 2018	1523461899	28	39	67	38
Wed Apr 11 16:51:41 2018	1523461901	29	39	67	39
Wed Apr 11 16:51:49 2018	1523461909	36	31	67	31
Wed Apr 11 16:51:51 2018	1523461911	32	35	67	34
Wed Apr 11 16:51:34 2018	1523461894	39	28	67	27
Wed Apr 11 16:51:52 2018	1523461912	27	41	67	40
Wed Apr 11 16:51:50 2018	1523461910	21	47	67	47
Wed Apr 11 16:51:52 2018	1523461912	31	36	67	35
Wed Apr 11 16:51:51 2018	1523461911	31	36	67	36
Wed Apr 11 16:51:49 2018	1523461909	37	31	67	31
Wed Apr 11 16:51:34 2018	1523461894	39	28	67	27
Wed Apr 11 16:51:49 2018	1523461909	32	36	67	35
Wed Apr 11 16:51:38 2018	1523461898	36	31	67	30
Wed Apr 11 16:51:51 2018	1523461911	31	36	67	35
Wed Apr 11 16:51:50 2018	1523461910	23	44	67	44
Wed Apr 11 16:51:46 2018	1523461906	24	44	67	43
Wed Apr 11 16:51:47 2018	1523461907	28	40	67	38
Wed Apr 11 16:51:51 2018	1523461911	30	38	68	37
Wed Apr 11 16:51:51 2018	1523461911	36	31	68	31
Wed Apr 11 16:51:49 2018	1523461909	37	31	68	31
Wed Apr 11 16:51:46 2018	1523461906	23	45	68	44
Wed Apr 11 16:51:48 2018	1523461908	35	33	68	31
Wed Apr 11 16:51:48 2018	1523461908	30	37	68	37
Wed Apr 11 16:51:51 2018	1523461911	31	36	68	36
Wed Apr 11 16:51:46 2018	1523461906	24	44	68	43
Wed Apr 11 16:51:46 2018	1523461906	23	45	68	44
Wed Apr 11 16:51:47 2018	1523461907	33	34	68	33
Wed Apr 11 16:51:43 2018	1523461903	25	43	68	42
Wed Apr 11 16:51:43 2018	1523461903	36	32	68	32
Wed Apr 11 16:51:41 2018	1523461901	43	25	68	25
Wed Apr 11 16:51:46 2018	1523461906	17	50	68	44
Wed Apr 11 16:51:43 2018	1523461903	27	41	68	30
Wed Apr 11 16:51:42 2018	1523461902	30	38	68	32
Wed Apr 11 16:51:51 2018	1523461911	29	38	68	37
Wed Apr 11 16:51:38 2018	1523461898	36	31	68	30
Wed Apr 11 16:51:43 2018	1523461903	36	32	68	31
Wed Apr 11 16:51:46 2018	1523461906	18	50	68	50
Wed Apr 11 16:51:51 2018	1523461911	35	33	68	32
Wed Apr 11 16:51:38 2018	1523461898	36	31	68	31
Wed Apr 11 16:51:35 2018	1523461895	29	39	68	39
Wed Apr 11 16:51:35 2018	1523461895	44	24	68	23
Wed Apr 11 16:51:46 2018	1523461906	23	45	68	45
Wed Apr 11 16:51:35 2018	1523461895	44	24	68	23
Wed Apr 11 16:51:40 2018	1523461900	19	49	68	48
Wed Apr 11 16:51:50 2018	1523461910	41	27	68	27
Wed Apr 11 16:51:40 2018	1523461900	19	49	68	49
Wed Apr 11 16:51:35 2018	1523461895	44	24	68	23
Wed Apr 11 16:51:49 2018	1523461909	36	32	68	30
Wed Apr 11 16:51:43 2018	1523461903	25	43	68	42
Wed Apr 11 16:51:49 2018	1523461909	30	38	68	37
Wed Apr 11 16:51:39 2018	1523461899	29	38	68	38
Wed Apr 11 16:51:34 2018	1523461894	39	28	68	28
Wed Apr 11 16:51:47 2018	1523461907	33	35	68	34
Wed Apr 11 16:51:49 2018	1523461909	33	35	68	35
Wed Apr 11 16:51:49 2018	1523461909	32	36	68	35
Wed Apr 11 16:51:34 2018	1523461894	43	24	68	24
Wed Apr 11 16:51:52 2018	1523461912	31	36	68	36
Wed Apr 11 16:51:36 2018	1523461896	21	47	68	46
Wed Apr 11 16:51:35 2018	1523461895	29	39	68	39
Wed Apr 11 16:51:48 2018	1523461908	27	41	68	40
Wed Apr 11 16:51:50 2018	1523461910	21	47	68	46
Wed Apr 11 16:51:34 2018	1523461894	43	24	68	24
Wed Apr 11 16:51:52 2018	1523461912	32	36	68	35
Wed Apr 11 16:51:34 2018	1523461894	26	41	68	41
Wed Apr 11 16:51:47 2018	1523461907	37	30	68	30
Wed Apr 11 16:51:40 2018	1523461900	29	39	68	39
Wed Apr 11 16:51:52 2018	1523461912	26	42	68	41
Wed Apr 11 16:51:49 2018	1523461909	33	35	68	35
Wed Apr 11 16:51:51 2018	1523461911	35	33	68	32
Wed Apr 11 16:51:52 2018	1523461912	37	31	68	31
Wed Apr 11 16:51:43 2018	1523461903	37	31	68	31
Wed Apr 11 16:51:46 2018	1523461906	24	44	68	43
Wed Apr 11 16:51:48 2018	1523461908	30	38	68	37
Wed Apr 11 16:51:43 2018	1523461903	13	54	68	54
Wed Apr 11 16:51:52 2018	1523461912	36	32	68	31
Wed Apr 11 16:51:51 2018	1523461911	36	31	68	31
Wed Apr 11 16:51:38 2018	1523461898	37	31	68	30
Wed Apr 11 16:51:49 2018	1523461909	33	35	68	35
Wed Apr 11 16:51:43 2018	1523461903	16	52	68	51
Wed Apr 11 16:51:38 2018	1523461898	37	31	68	29
Wed Apr 11 16:51:40 2018	1523461900	29	39	68	38
Wed Apr 11 16:51:52 2018	1523461912	22	46	68	46
Wed Apr 11 16:51:50 2018	1523461910	22	46	68	45
Wed Apr 11 16:51:52 2018	1523461912	39	29	68	28
Wed Apr 11 16:51:42 2018	1523461902	32	36	68	27
Wed Apr 11 16:51:52 2018	1523461912	44	24	68	23
Wed Apr 11 16:51:43 2018	1523461903	36	32	68	31
Wed Apr 11 16:51:48 2018	1523461908	43	24	68	24
Wed Apr 11 16:51:46 2018	1523461906	24	44	68	43
Wed Apr 11 16:51:40 2018	1523461900	29	39	68	38
Wed Apr 11 16:51:52 2018	1523461912	44	24	68	23
Wed Apr 11 16:51:50 2018	1523461910	32	36	68	36
Wed Apr 11 16:51:49 2018	1523461909	30	38	68	37
Wed Apr 11 16:51:49 2018	1523461909	32	36	68	36
Wed Apr 11 16:51:45 2018	1523461905	32	36	68	36
Wed Apr 11 16:51:35 2018	1523461895	44	24	68	23
Wed Apr 11 16:51:49 2018	1523461909	30	38	68	37
Wed Apr 11 16:51:52 2018	1523461912	32	36	68	36
Wed Apr 11 16:51:52 2018	1523461912	40	28	68	28
Wed Apr 11 16:51:49 2018	1523461909	31	37	68	37
Wed Apr 11 16:51:39 2018	1523461899	28	39	68	39
Wed Apr 11 16:51:43 2018	1523461903	24	44	68	43
Wed Apr 11 16:51:49 2018	1523461909	14	54	68	53
Wed Apr 11 16:51:48 2018	1523461908	31	37	68	37
Wed Apr 11 16:51:40 2018	1523461900	19	49	68	49
Wed Apr 11 16:51:43 2018	1523461903	29	39	68	39
Wed Apr 11 16:51:51 2018	1523461911	39	29	68	25
Wed Apr 11 16:51:49 2018	1523461909	25	43	68	41
Wed Apr 11 16:51:51 2018	1523461911	26	42	68	40
Wed Apr 11 16:51:39 2018	1523461899	37	31	68	30
Wed Apr 11 16:51:47 2018	1523461907	38	30	68	29
Wed Apr 11 16:51:52 2018	1523461912	32	36	68	35
Wed Apr 11 16:51:45 2018	1523461905	28	40	68	39
Wed Apr 11 16:51:40 2018	1523461900	38	30	68	29
Wed Apr 11 16:51:40 2018	1523461900	38	30	68	29
Wed Apr 11 16:51:50 2018	1523461910	22	46	68	45
Wed Apr 11 16:51:50 2018	1523461910	23	45	68	44
Wed Apr 11 16:51:34 2018	1523461894	27	41	68	41
Wed Apr 11 16:51:46 2018	1523461906	36	32	68	31
Wed Apr 11 16:51:46 2018	1523461906	36	32	68	31
Wed Apr 11 16:51:46 2018	1523461906	37	31	68	31
Wed Apr 11 16:51:43 2018	1523461903	24	44	68	44
Wed Apr 11 16:51:50 2018	1523461910	38	30	68	29
Wed Apr 11 16:51:46 2018	1523461906	37	31	68	30
Wed Apr 11 16:51:39 2018	1523461899	29	40	68	39
Wed Apr 11 16:51:52 2018	1523461912	20	48	68	47
Wed Apr 11 16:51:46 2018	1523461906	37	31	68	31
Wed Apr 11 16:51:41 2018	1523461901	29	39	68	39
Wed Apr 11 16:51:46 2018	1523461906	31	37	68	36
Wed Apr 11 16:51:41 2018	1523461901	22	46	68	46
Wed Apr 11 16:51:49 2018	1523461909	32	36	68	36
Wed Apr 11 16:51:41 2018	1523461901	34	35	68	34
Wed Apr 11 16:51:37 2018	1523461897	31	37	68	37
Wed Apr 11 16:51:49 2018	1523461909	33	36	68	35
Wed Apr 11 16:51:41 2018	1523461901	29	40	68	39
Wed Apr 11 16:51:35 2018	1523461895	45	24	68	23
Wed Apr 11 16:51:48 2018	1523461908	44	24	68	23
Wed Apr 11 16:51:36 2018	1523461896	32	37	68	36
Wed Apr 11 16:51:38 2018	1523461898	37	31	68	29
Wed Apr 11 16:51:43 2018	1523461903	17	52	68	51
Wed Apr 11 16:51:51 2018	1523461911	33	35	68	34
Wed Apr 11 16:51:52 2018	1523461912	44	24	68	24
Wed Apr 11 16:51:38 2018	1523461898	36	32	68	31
Wed Apr 11 16:51:35 2018	1523461895	45	24	68	23
Wed Apr 11 16:51:51 2018	1523461911	29	40	68	39
Wed Apr 11 16:51:36 2018	1523461896	27	41	68	41
Wed Apr 11 16:51:52 2018	1523461912	40	29	68	28
Wed Apr 11 16:51:42 2018	1523461902	38	31	68	30
Wed Apr 11 16:51:41 2018	1523461901	34	34	68	34
Wed Apr 11 16:51:49 2018	1523461909	14	54	68	53
Wed Apr 11 16:51:45 2018	1523461905	19	49	68	49
Wed Apr 11 16:51:48 2018	1523461908	30	38	68	37
Wed Apr 11 16:51:43 2018	1523461903	42	27	68	21
Wed Apr 11 16:51:49 2018	1523461909	37	31	68	31
Wed Apr 11 16:51:43 2018	1523461903	16	52	68	52
Wed Apr 11 16:51:48 2018	1523461908	35	33	68	33
Wed Apr 11 16:51:51 2018	1523461911	30	38	68	37
Wed Apr 11 16:51:40 2018	1523461900	39	29	68	25
Wed Apr 11 16:51:52 2018	1523461912	40	28	68	27
Wed Apr 11 16:51:40 2018	1523461900	19	49	68	49
Wed Apr 11 16:51:52 2018	1523461912	41	27	68	27
Wed Apr 11 16:51:47 2018	1523461907	38	30	68	30
Wed Apr 11 16:51:40 2018	1523461900	29	39	68	39
Wed Apr 11 16:51:51 2018	1523461911	29	40	68	39
Wed Apr 11 16:51:52 2018	1523461912	37	31	68	31
Wed Apr 11 16:51:48 2018	1523461908	29	40	68	39
